,"(-2.094278, 57.15736)","(-3.2429, 55.79216)","(-6.654558, 54.353728)","(-5.974944, 54.572586)","(-5.928833, 54.59965)","(-1.830583, 52.511722)","(-1.875024, 52.47609)","(-4.041924, 51.074793)","(-2.583975, 51.457968)","(-2.584482, 51.462839)","(-2.293772, 53.559029)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-2.945307, 54.894834)","(0.54797, 51.374264)","(-1.438228, 51.149617)","(-1.454946, 53.244131)","(-2.678731, 51.638094)","(-1.456944, 53.231722)","(-0.125889, 51.52229)","(-1.490082, 52.407708)","(-7.331179, 55.002818)","(-0.265617, 51.51895)","(-1.358547, 54.516667)","(-2.334139, 53.48481)","(-3.182186, 55.945589)","(-4.238214, 55.860936)","(-4.734421, 55.944079)","(-4.243631, 55.865782)","(-3.704399, 56.010319)","(0.439548, 51.518167)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.542911, 52.294884)","(-1.576361, 53.819972)","(-1.546472, 53.80378)","(-1.124228, 52.638677)","(-2.844333, 53.34633)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(1.301976, 52.614193)","(-1.146447, 52.95473)","(-2.977281, 51.601203)","(-1.188851, 52.969377)","(-1.260278, 51.744806)","(-4.691462, 51.781784)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(-3.770822, 51.58395)","(-0.944067, 51.45309)","(-0.940382, 51.454896)","(0.634889, 51.45617)","(-1.463484, 50.920265)","(-4.227678, 50.411463)","(-0.636811, 53.58634)","(-0.300306, 52.132417)","(-1.478096, 53.378622)","(-2.742134, 53.451826)","(-0.05955, 51.480499)","(-1.395778, 50.90814)","(-2.111898, 52.980436)","(-0.449548, 50.916932)","(-3.947374, 51.632696)","(0.317969, 51.47707)","(-2.615358, 53.38928)","(-3.002778, 53.04222)","(-1.086514, 53.967513)","(-1.075861, 53.951889)"
2017-05-12T15:00:00Z,44,34,52,51,46,16,42,0,0,8,26,10,13,38,15,5,0,15,40,9,16,39,24,57,27,46,39,31,38,31,3,0,11,6,12,52,44,12,20,37,0,56,9,26,9,21,6,8,16,10,0,11,11,5,10,17,27,10,31,21,12,15,33,0,15,6,22,0,54,62
2017-05-12T16:00:00Z,45,32,49,63,36,9,18,0,0,8,28,10,16,43,14,8,0,9,31,9,12,37,19,47,25,44,40,31,42,25,5,0,8,6,13,50,45,23,19,45,0,49,11,17,10,10,7,6,20,9,0,4,16,7,12,22,26,11,34,22,6,13,35,0,13,4,23,0,44,43
2017-05-12T17:00:00Z,43,33,52,46,28,12,13,0,0,8,17,10,14,46,20,11,0,13,31,8,13,35,17,52,22,39,39,31,36,33,6,0,9,8,11,53,34,21,16,44,0,48,8,17,10,4,5,7,16,13,0,2,4,6,10,15,24,10,30,22,11,15,34,0,18,8,19,0,36,36
2017-05-12T18:00:00Z,36,26,47,63,33,13,18,0,0,9,20,8,11,40,5,8,0,10,32,9,9,32,15,51,18,35,40,31,39,36,4,0,6,8,11,46,33,17,18,38,0,51,8,14,8,21,5,5,22,11,0,1,13,6,18,19,18,3,32,22,8,22,30,0,21,5,16,0,32,37
2017-05-12T19:00:00Z,30,21,43,59,35,10,18,0,0,9,20,10,10,42,7,14,0,7,24,12,10,34,18,48,19,23,46,25,51,21,7,0,11,8,10,47,36,17,16,43,0,43,8,13,11,8,6,13,23,12,0,0,18,6,18,24,18,10,30,13,8,27,32,0,41,4,18,0,37,40
2017-05-12T20:00:00Z,25,14,35,48,43,9,15,0,0,11,21,14,12,50,5,16,0,10,20,10,11,32,16,47,21,22,37,25,43,20,6,0,11,9,12,39,37,14,9,34,0,39,4,13,10,12,9,15,25,18,0,11,13,7,22,26,18,8,22,15,14,32,21,0,36,6,18,0,40,39
2017-05-12T21:00:00Z,27,13,24,48,37,11,11,0,0,14,17,12,19,62,14,19,0,9,11,10,14,34,17,45,10,19,23,27,27,11,9,0,12,11,17,43,39,12,8,35,0,39,6,11,16,8,12,13,24,22,0,7,17,12,19,26,21,10,20,12,13,30,0,0,39,9,7,0,37,41
2017-05-12T22:00:00Z,22,12,37,41,31,9,10,0,0,12,13,13,19,70,10,18,0,14,8,13,13,30,24,50,12,18,20,23,24,15,10,0,13,11,14,42,36,15,8,31,0,37,6,11,20,4,13,9,20,21,0,12,18,11,17,21,8,13,24,11,14,30,16,0,31,15,11,0,34,32
2017-05-12T23:00:00Z,24,10,51,54,52,12,10,0,0,16,10,14,19,66,22,19,0,13,11,14,18,20,26,42,11,17,11,17,17,8,11,0,18,13,16,25,27,18,10,36,0,28,5,15,16,10,11,16,19,23,0,14,21,14,21,17,7,14,22,12,17,31,7,0,27,13,12,0,23,24
2017-05-13T00:00:00Z,27,10,52,70,54,16,15,0,0,18,9,14,19,55,24,24,0,15,10,15,17,19,33,44,11,18,15,15,18,10,14,13,16,16,17,14,13,17,10,37,24,32,10,12,19,15,11,12,16,21,81,14,19,16,25,16,8,14,17,12,14,35,10,0,22,16,10,9,14,12
2017-05-13T01:00:00Z,25,8,52,66,52,16,15,0,0,19,8,15,18,50,23,28,0,18,14,13,17,25,59,35,8,17,14,15,17,14,16,0,19,13,16,6,9,18,7,33,0,15,13,16,18,14,12,19,14,23,0,10,27,18,26,12,9,14,23,7,15,32,15,0,38,16,7,0,11,7
2017-05-13T02:00:00Z,25,9,47,61,51,17,16,0,0,22,9,12,16,46,32,29,0,15,17,12,15,20,16,40,10,20,15,14,17,13,15,0,20,15,17,9,6,21,9,43,0,11,14,16,16,15,18,16,12,30,0,15,26,19,24,13,12,17,16,8,18,31,18,0,25,15,7,0,18,17
2017-05-13T03:00:00Z,24,10,42,60,42,20,16,0,0,20,15,18,18,45,28,24,0,15,19,19,17,18,23,26,16,22,14,15,14,13,17,0,21,19,20,8,7,19,8,36,0,14,14,15,16,17,19,10,13,28,0,20,36,24,22,12,15,21,12,6,26,30,26,0,24,21,11,0,12,15
2017-05-13T04:00:00Z,22,10,29,61,42,22,17,0,0,18,17,22,11,39,27,24,0,13,21,23,21,28,27,10,17,20,14,13,19,11,20,0,29,20,22,15,11,23,2,11,0,17,16,17,14,18,19,13,13,25,0,21,31,20,21,16,16,25,27,8,30,30,21,0,27,21,11,0,20,16
2017-05-13T05:00:00Z,23,10,17,51,43,20,17,0,0,15,16,26,13,32,28,26,0,12,21,25,18,30,33,13,17,16,19,13,21,10,24,0,31,20,22,14,11,24,4,10,0,21,17,20,14,18,18,19,12,20,0,19,23,18,20,14,15,24,19,9,30,21,30,0,24,22,10,0,16,13
2017-05-13T06:00:00Z,27,10,11,64,34,17,15,0,0,13,12,22,9,18,27,26,0,9,19,21,18,23,25,19,12,17,18,15,21,10,22,0,24,18,20,14,10,26,7,14,0,16,17,19,13,14,19,16,16,23,0,17,22,18,20,15,19,26,22,12,21,29,18,0,24,19,12,0,22,18
2017-05-13T07:00:00Z,29,14,5,53,40,16,15,0,0,13,13,19,13,19,19,24,0,13,20,16,16,15,28,15,13,12,18,17,23,12,14,0,20,17,19,14,12,22,10,15,0,5,17,18,12,32,17,15,16,24,0,20,25,16,21,19,17,27,15,13,20,29,29,0,24,11,11,0,18,16
2017-05-13T08:00:00Z,41,16,5,65,33,14,14,0,0,12,14,24,11,6,18,15,0,13,19,16,15,12,30,8,12,13,14,17,20,14,13,0,18,12,16,14,11,26,10,13,0,10,20,17,13,14,15,16,16,20,0,22,21,13,21,16,18,26,25,19,19,24,16,0,25,14,13,0,14,15
2017-05-13T09:00:00Z,36,17,10,7,7,18,16,0,0,12,16,23,12,8,40,19,0,16,20,18,17,7,35,9,14,12,12,21,17,12,16,0,20,12,17,16,12,18,8,7,0,4,23,15,14,17,15,9,18,16,0,15,17,18,22,17,17,22,20,20,27,26,24,0,22,20,10,0,13,17
2017-05-13T10:00:00Z,21,11,12,11,10,17,17,0,0,11,13,29,15,11,30,15,0,16,18,18,13,8,34,10,10,14,6,19,12,14,20,0,20,14,16,13,12,20,8,12,0,8,25,21,12,22,10,13,21,22,0,13,9,14,26,17,15,17,17,20,24,27,15,0,27,14,10,0,15,17
2017-05-13T11:00:00Z,13,6,13,17,16,15,12,0,0,13,17,23,15,6,32,11,0,14,17,23,16,7,29,11,15,16,10,14,16,9,18,0,16,12,17,20,12,20,8,12,0,8,17,18,12,11,12,14,22,20,0,15,14,19,21,19,15,16,21,24,24,20,8,0,20,18,14,0,16,20
2017-05-13T12:00:00Z,27,6,18,12,12,14,14,0,0,13,14,32,9,7,27,13,0,9,16,11,20,6,20,13,14,8,21,15,19,10,20,0,15,15,16,14,12,16,10,11,0,10,16,21,9,9,13,12,25,13,0,10,17,20,17,21,12,13,13,17,17,23,16,0,23,21,8,0,12,16
2017-05-13T13:00:00Z,36,6,19,31,12,13,13,0,0,18,13,18,11,12,26,12,0,13,16,12,15,7,19,12,12,5,10,12,14,2,16,0,13,12,17,14,13,19,5,12,0,8,18,18,10,19,10,12,25,12,0,19,14,18,18,20,13,12,13,14,16,16,15,0,18,21,10,0,17,16
2017-05-13T14:00:00Z,43,3,17,31,11,12,15,0,0,16,12,13,17,13,20,15,0,18,17,13,19,7,25,10,10,3,8,6,8,3,12,0,14,15,14,8,11,27,8,11,0,6,18,16,16,0,11,18,24,15,0,5,18,15,18,21,15,13,18,11,27,24,18,0,20,14,9,0,13,14
2017-05-13T15:00:00Z,38,5,17,36,3,17,15,0,0,13,15,12,14,12,19,13,0,15,13,19,10,7,21,14,10,4,10,7,10,7,10,0,13,9,16,11,9,24,9,13,0,14,17,10,14,20,10,16,24,18,0,9,22,12,16,23,11,12,17,14,19,18,16,0,18,14,8,0,13,12
2017-05-13T16:00:00Z,40,8,16,29,0,15,14,0,0,11,12,14,17,11,19,11,0,12,10,11,13,6,21,12,13,6,11,11,12,3,12,0,15,12,15,15,10,22,5,14,0,13,15,13,12,13,10,18,21,18,0,7,20,13,12,25,12,11,11,14,22,19,13,0,15,10,10,0,15,12
2017-05-13T17:00:00Z,27,9,11,56,13,17,18,0,0,13,12,15,17,9,14,12,0,13,17,14,16,7,19,13,16,10,14,12,16,4,14,0,6,14,15,17,10,24,6,11,0,13,13,14,11,10,9,15,28,16,0,10,14,11,13,28,10,18,16,11,21,22,12,0,17,11,6,0,13,13
2017-05-13T18:00:00Z,13,10,10,40,17,14,19,0,0,17,10,12,16,5,19,14,0,13,16,15,16,6,14,16,8,10,19,9,17,7,12,0,21,13,14,15,11,18,7,14,0,9,13,15,15,12,7,8,29,18,0,5,17,12,15,24,14,17,21,14,15,23,10,0,19,12,8,0,10,13
2017-05-13T19:00:00Z,6,9,10,53,16,14,17,0,0,27,10,16,19,9,19,14,0,15,13,16,12,9,20,21,10,11,10,8,14,10,14,0,12,9,13,22,16,22,10,15,0,9,13,18,16,20,11,5,29,19,0,7,16,14,13,18,12,16,24,14,16,23,23,0,20,17,10,0,14,18
2017-05-13T20:00:00Z,9,10,8,38,12,10,13,0,0,14,11,14,25,6,44,18,0,12,21,16,17,8,20,16,13,10,8,10,11,5,13,0,14,12,13,19,18,23,9,13,0,11,17,19,16,17,11,10,27,18,0,12,19,12,16,19,15,16,17,13,16,22,16,0,17,16,14,0,16,10
2017-05-13T21:00:00Z,13,8,6,15,11,14,14,0,0,16,14,17,23,10,27,21,0,15,19,20,12,6,29,15,15,10,13,10,10,5,16,0,17,13,15,21,22,21,9,12,0,16,20,15,17,14,12,6,16,21,0,9,24,19,15,15,17,16,27,17,19,22,15,0,17,19,13,0,14,10
2017-05-13T22:00:00Z,13,8,5,17,3,11,14,0,0,11,14,20,11,11,21,17,0,14,16,18,16,5,24,11,14,9,12,8,14,7,19,0,20,15,17,22,21,16,9,13,0,16,17,15,14,8,15,6,19,18,0,16,17,22,12,17,15,13,24,16,16,16,18,0,18,20,12,0,18,15
2017-05-13T23:00:00Z,17,7,5,22,6,62,15,0,0,8,10,17,9,10,29,13,0,11,16,14,14,6,22,14,14,12,9,8,11,3,21,0,17,16,17,19,21,14,12,14,0,14,15,15,9,16,14,5,21,17,0,15,20,19,12,16,10,15,20,17,17,18,13,0,18,19,12,0,22,12
2017-05-14T00:00:00Z,18,7,6,5,7,14,12,0,0,6,12,14,11,10,23,12,0,7,15,13,15,6,20,10,11,8,8,5,7,3,22,8,18,14,17,16,19,34,6,13,20,15,15,16,2,13,16,11,16,16,29,12,22,18,12,15,9,15,21,12,17,19,11,0,19,18,10,9,12,14
2017-05-14T01:00:00Z,14,9,6,21,7,14,11,0,0,5,12,13,14,10,25,11,0,5,14,13,18,7,46,21,11,8,10,4,10,3,22,0,16,15,18,18,16,18,9,13,0,17,16,17,10,14,13,10,12,14,0,10,17,19,12,11,13,19,15,11,19,18,13,0,17,21,11,0,0,12
2017-05-14T02:00:00Z,12,7,6,13,8,13,7,0,0,9,11,12,13,10,19,11,0,8,16,12,11,6,18,9,9,9,5,4,19,6,18,0,19,15,19,17,15,20,6,13,0,14,16,17,15,16,8,8,14,14,0,8,21,18,8,9,14,18,18,14,16,16,16,0,20,18,7,0,11,12
2017-05-14T03:00:00Z,15,7,5,8,8,7,5,0,0,10,9,10,12,11,15,8,0,9,13,10,12,5,14,10,11,7,7,3,12,1,15,0,14,10,16,13,12,18,6,12,0,17,19,14,9,15,6,8,17,15,0,10,14,12,7,9,14,15,7,9,12,11,10,0,20,17,5,0,18,11
2017-05-14T04:00:00Z,19,6,6,8,7,8,7,0,0,11,8,10,12,6,7,9,0,9,7,10,4,7,14,12,8,6,5,4,26,-2,12,0,11,5,10,13,11,17,2,13,0,16,25,15,8,14,4,13,15,12,0,4,12,12,3,10,15,17,12,8,12,11,11,0,15,10,6,0,12,13
2017-05-14T05:00:00Z,18,6,8,16,6,12,10,0,0,11,9,7,11,4,15,7,0,7,8,9,0,7,10,9,6,5,8,7,21,2,8,0,8,8,9,9,9,9,7,13,0,17,23,8,14,10,3,13,16,7,0,1,10,10,4,13,16,8,12,9,7,9,4,0,22,9,7,0,19,12
2017-05-14T06:00:00Z,19,5,9,26,7,8,8,0,0,12,9,5,16,2,11,4,0,11,8,5,5,7,7,9,10,8,12,9,16,1,8,0,11,8,9,9,7,9,8,11,0,17,14,6,14,7,8,17,18,10,0,-1,8,8,6,14,15,5,16,11,7,14,4,0,17,6,6,0,15,13
2017-05-14T07:00:00Z,19,7,12,23,11,9,7,0,0,13,10,4,11,7,13,9,0,13,7,4,6,9,10,11,9,10,12,9,12,8,4,0,4,11,12,6,10,10,7,10,0,5,14,8,13,3,11,16,18,10,0,1,13,7,9,16,13,4,16,14,7,15,12,0,14,7,7,0,13,8
2017-05-14T08:00:00Z,16,7,14,20,13,9,10,0,0,14,15,11,16,9,11,14,0,12,14,8,15,8,14,13,11,6,15,9,14,3,1,0,12,12,13,13,8,15,6,9,0,5,12,7,15,12,12,13,18,11,0,5,11,7,12,17,8,14,13,16,11,12,8,0,20,7,10,0,10,9
2017-05-14T09:00:00Z,8,4,11,22,10,11,10,0,0,11,12,8,15,12,15,12,0,13,15,7,16,3,14,14,11,8,13,9,20,5,7,0,11,15,12,15,8,32,7,7,0,6,6,11,12,14,10,0,17,8,0,8,12,9,14,17,9,0,9,17,18,20,15,0,19,9,9,0,10,8
2017-05-14T10:00:00Z,6,4,11,16,12,13,10,0,0,13,9,8,13,12,13,12,0,16,11,11,13,10,17,11,15,10,11,9,38,6,8,0,11,10,12,14,10,21,8,12,0,4,6,11,12,16,8,16,20,17,0,-1,12,9,13,19,9,0,11,16,10,26,15,0,20,8,8,0,10,13
2017-05-14T11:00:00Z,3,3,10,35,12,12,14,0,0,12,12,9,13,20,7,12,0,13,12,7,9,8,17,13,12,7,13,10,38,10,10,0,12,16,17,9,9,47,6,18,0,10,4,13,8,15,6,15,19,18,0,4,11,8,17,19,7,0,13,18,17,24,10,0,21,6,8,0,12,12
2017-05-14T12:00:00Z,5,2,10,17,8,12,2,0,0,13,13,10,15,18,11,13,0,11,10,8,13,6,18,9,12,11,14,10,38,0,10,0,0,7,14,12,8,17,13,10,0,12,10,10,7,10,7,18,20,18,0,8,10,9,19,17,7,0,13,21,24,23,11,0,20,7,12,0,11,10
2017-05-14T13:00:00Z,1,7,11,21,8,14,11,0,0,11,13,10,9,17,9,11,0,10,13,10,10,6,19,14,10,11,14,10,18,9,9,0,1,13,9,12,12,17,11,9,0,0,1,12,7,13,6,15,21,15,0,4,9,3,16,16,10,0,10,13,24,23,12,0,18,8,9,0,12,0
2017-05-14T14:00:00Z,6,1,9,17,8,10,10,0,0,14,15,12,13,19,15,12,0,10,13,11,12,11,20,8,16,8,15,12,20,6,11,0,8,18,12,14,9,10,7,9,0,6,5,9,7,9,10,15,20,16,0,6,15,10,16,19,5,0,14,13,17,18,11,0,17,6,11,0,13,8
2017-05-14T15:00:00Z,5,6,8,23,14,10,6,0,0,10,12,15,12,14,18,13,0,9,18,16,16,6,21,10,18,9,16,17,40,14,10,0,12,8,15,16,13,16,5,9,0,8,6,10,8,14,5,12,21,16,0,12,18,11,13,19,13,0,5,10,16,25,8,0,18,11,15,0,14,11
2017-05-14T16:00:00Z,6,6,11,18,2,7,12,0,0,7,12,29,16,11,20,11,0,11,17,11,14,6,29,12,8,9,16,10,21,10,12,0,16,10,9,18,14,18,5,10,0,9,10,9,10,12,6,10,21,18,0,9,16,9,14,21,9,0,11,12,12,21,10,0,17,16,8,0,9,15
2017-05-14T17:00:00Z,10,9,10,13,6,8,9,0,0,10,8,15,12,12,19,10,0,11,14,24,10,6,24,10,10,9,12,10,19,4,13,0,16,9,12,13,10,16,4,8,0,7,5,12,10,18,4,13,20,11,0,10,12,17,10,21,9,0,7,15,19,24,12,0,16,14,6,0,14,18
2017-05-14T18:00:00Z,17,11,10,30,5,9,9,0,0,10,10,14,10,10,19,11,0,14,15,12,11,6,18,6,9,9,15,8,15,1,12,0,14,8,12,10,9,14,5,10,0,6,6,14,10,25,3,21,20,14,0,4,12,14,12,18,9,0,11,12,16,24,11,0,21,11,6,0,12,17
2017-05-14T19:00:00Z,20,8,10,19,4,11,9,0,0,8,12,10,15,8,21,14,0,13,9,11,13,9,21,4,10,9,14,7,26,6,13,0,12,10,14,17,8,0,9,10,0,6,16,9,10,17,6,16,18,18,0,5,17,14,12,27,12,0,5,15,19,25,24,0,24,8,9,0,14,18
2017-05-14T20:00:00Z,12,9,7,15,5,12,15,0,0,10,12,17,13,9,27,14,0,10,13,10,12,7,29,6,11,8,8,7,16,5,13,0,11,10,11,23,9,14,13,10,0,7,15,13,14,22,4,14,15,19,0,9,23,13,16,17,8,0,6,14,16,26,15,0,19,9,9,0,9,10
2017-05-14T21:00:00Z,11,9,8,14,6,15,16,0,0,11,14,17,14,13,21,14,0,15,8,11,13,4,37,8,14,13,12,8,12,2,15,0,17,6,10,21,11,12,10,12,0,8,12,13,11,22,5,12,14,19,0,13,20,13,22,15,7,0,18,15,14,26,27,0,17,12,9,0,10,11
2017-05-14T22:00:00Z,17,8,8,25,13,24,14,0,0,13,16,19,14,11,25,14,0,11,10,11,8,2,30,10,15,11,11,8,15,7,18,0,16,7,10,19,11,13,9,11,0,10,10,10,11,16,8,15,12,21,0,17,17,13,18,16,9,9,11,16,16,26,14,0,16,14,8,0,13,10
2017-05-14T23:00:00Z,6,8,8,41,18,12,16,0,0,13,14,15,16,10,27,18,0,11,10,11,6,6,25,10,15,12,12,7,13,9,14,0,13,8,11,20,12,14,7,12,0,11,10,12,13,14,8,13,15,18,0,9,20,13,17,11,8,9,15,14,15,23,11,0,23,16,9,0,17,10
2017-05-15T00:00:00Z,9,10,10,40,16,9,10,0,0,13,10,19,18,11,27,15,0,11,10,13,18,8,17,10,16,11,13,8,15,6,12,11,16,11,11,10,13,13,5,13,25,14,9,10,16,11,8,17,6,17,9,6,18,15,15,5,8,13,14,7,18,19,10,0,22,17,8,6,9,8
2017-05-15T01:00:00Z,11,12,13,47,14,11,11,0,0,13,10,16,17,11,25,13,0,11,13,11,9,9,23,10,7,9,10,10,16,7,14,0,14,10,13,15,15,13,6,10,0,6,10,10,14,12,13,12,6,16,0,10,18,13,14,5,9,10,11,9,20,30,11,0,24,15,13,0,15,14
2017-05-15T02:00:00Z,12,9,8,30,16,14,9,0,0,10,7,13,14,12,22,14,0,9,12,11,10,7,20,9,8,14,13,9,13,7,14,0,17,8,14,17,13,11,5,8,0,7,7,9,8,9,14,12,12,16,0,10,25,13,16,6,12,16,13,6,15,21,14,0,18,14,8,0,12,12
2017-05-15T03:00:00Z,12,6,4,14,14,13,9,0,0,10,8,12,15,6,22,14,0,8,16,8,9,6,19,14,10,12,11,8,13,12,14,0,16,12,12,18,15,14,7,14,0,8,9,12,8,10,14,10,11,13,0,6,15,15,13,5,11,22,17,12,12,14,15,0,16,14,13,0,12,12
2017-05-15T04:00:00Z,15,5,2,23,8,12,9,0,0,7,6,12,6,15,17,11,0,8,13,9,14,3,22,12,10,8,8,8,14,7,15,0,15,9,13,21,18,12,11,9,0,6,12,12,5,12,12,5,20,13,0,9,14,16,11,17,12,17,18,11,15,16,15,0,18,18,8,0,12,8
2017-05-15T05:00:00Z,20,9,2,12,5,17,11,0,0,4,8,16,10,14,20,9,0,5,14,13,12,4,20,22,11,7,15,8,12,3,10,0,12,12,17,30,14,16,12,11,0,10,13,13,8,15,10,7,21,12,0,4,13,12,9,19,13,18,16,12,10,11,20,0,14,16,9,0,11,16
2017-05-15T06:00:00Z,16,9,3,9,3,13,11,0,0,2,9,18,6,8,25,7,0,8,14,13,17,0,22,15,15,8,10,10,10,4,12,0,16,9,13,14,15,15,6,12,0,9,12,10,6,12,5,7,17,13,0,7,16,12,13,14,14,14,14,9,10,15,21,0,31,14,10,0,14,15
2017-05-15T07:00:00Z,15,5,2,28,2,12,11,0,0,9,9,15,10,8,27,10,0,12,13,11,12,1,22,15,10,8,12,8,12,2,11,0,13,11,12,14,12,18,5,12,0,12,10,13,10,11,8,19,16,0,0,3,2,15,20,13,11,11,13,11,10,15,19,0,24,8,10,0,6,12
2017-05-15T08:00:00Z,21,5,3,31,7,12,11,0,0,9,7,14,10,7,24,10,0,11,11,13,11,0,9,14,9,5,6,10,9,4,6,0,10,8,11,16,11,22,4,10,0,12,11,13,10,11,2,15,19,0,0,2,6,10,16,13,9,14,16,11,7,18,16,0,16,6,8,0,6,22
2017-05-15T09:00:00Z,23,2,6,19,2,11,12,0,0,10,8,12,9,4,20,11,0,9,8,10,8,0,13,12,13,8,2,8,5,0,8,0,8,5,11,32,12,15,5,9,0,13,12,14,12,13,7,0,23,0,0,6,14,9,13,20,12,10,10,14,8,20,4,0,24,9,6,0,4,12
2017-05-15T10:00:00Z,25,3,5,16,11,11,9,0,0,10,8,13,10,4,13,16,0,8,8,11,9,0,14,10,10,3,1,9,7,2,6,0,12,9,13,14,14,13,5,9,0,10,10,16,11,13,9,7,23,0,0,7,17,10,16,14,8,13,3,16,8,19,14,0,30,8,6,0,14,8
2017-05-15T11:00:00Z,24,2,9,7,4,11,12,0,0,14,8,12,12,0,11,10,0,14,8,14,10,0,18,10,11,5,5,7,8,2,10,0,15,10,10,13,12,11,7,6,0,6,7,14,14,16,4,5,23,0,0,12,14,8,23,18,9,12,4,14,16,22,23,0,25,9,7,0,8,5
2017-05-15T12:00:00Z,22,3,12,21,6,6,16,0,0,11,12,15,13,0,15,13,0,14,12,12,10,0,30,11,9,4,2,8,4,-2,11,0,14,9,11,11,11,8,5,8,0,9,9,10,14,13,9,6,25,0,0,11,8,9,23,17,9,12,8,14,14,22,17,0,18,12,6,0,9,6
2017-05-15T13:00:00Z,24,-1,13,17,8,13,14,0,0,11,8,0,12,0,32,13,0,11,11,13,8,2,30,11,9,0,9,5,10,0,11,0,11,8,12,13,12,16,7,10,0,8,12,8,10,8,3,6,27,0,0,7,16,11,17,24,10,11,9,15,13,19,17,0,36,8,5,0,13,7
2017-05-15T14:00:00Z,25,4,8,32,6,12,13,0,0,8,8,0,11,0,30,15,0,10,15,13,11,4,28,13,9,0,11,7,19,0,11,0,14,8,12,8,10,13,5,9,0,8,9,15,9,15,8,3,28,0,0,3,8,10,21,22,10,15,11,14,15,17,19,0,23,10,6,0,10,9
2017-05-15T15:00:00Z,20,4,12,17,11,10,13,0,0,9,8,0,8,2,21,13,0,13,10,14,14,5,29,15,9,0,7,6,13,1,10,0,15,11,12,14,9,15,5,7,0,13,12,13,9,17,8,9,28,0,0,8,9,9,20,12,10,14,14,15,14,21,32,0,24,10,6,0,9,8
2017-05-15T16:00:00Z,21,0,12,23,14,12,11,0,0,10,12,0,16,8,18,11,0,12,11,11,11,8,28,15,11,0,7,6,10,2,13,0,13,11,15,16,9,18,10,8,0,13,14,12,14,13,11,0,21,0,0,5,18,14,13,17,9,13,10,10,13,17,18,0,21,11,7,0,14,11
2017-05-15T17:00:00Z,20,1,7,28,12,11,8,0,0,9,9,0,15,3,15,11,0,12,9,11,15,1,21,10,11,0,2,5,7,3,11,0,15,7,12,10,12,15,7,6,0,8,13,11,13,9,10,0,16,0,0,9,13,8,18,2,9,12,11,10,13,21,12,0,19,6,7,0,14,10
2017-05-15T18:00:00Z,20,2,12,17,9,7,10,0,0,8,10,0,14,4,11,13,0,9,8,9,13,10,15,13,10,0,2,7,5,0,15,0,10,8,13,9,14,19,5,7,0,8,14,15,10,5,8,0,20,0,0,7,10,6,16,11,10,12,11,7,7,21,0,0,9,9,8,0,16,11
2017-05-15T19:00:00Z,8,2,4,47,9,10,8,0,0,8,8,0,16,4,11,14,0,7,8,10,8,2,16,8,11,0,4,6,6,0,13,0,4,8,10,10,15,12,6,5,0,6,12,11,10,10,6,0,27,0,0,10,16,10,16,15,10,11,10,9,8,20,0,0,14,10,6,0,11,9
2017-05-15T20:00:00Z,4,5,4,27,11,7,8,0,0,5,7,0,8,5,9,15,0,4,7,13,7,7,22,10,7,0,6,5,4,2,14,0,8,7,10,10,12,8,6,6,0,6,11,9,8,10,5,6,26,0,0,11,19,11,15,12,12,11,7,8,11,19,0,0,19,10,7,0,9,6
2017-05-15T21:00:00Z,6,3,4,17,8,6,6,0,0,5,6,0,6,6,6,13,0,4,4,12,5,0,19,10,11,0,2,3,6,-4,10,0,16,6,10,4,8,9,9,6,0,4,7,7,6,8,4,13,18,0,0,7,17,12,14,11,9,11,7,6,11,23,0,0,24,11,3,0,8,8
2017-05-15T22:00:00Z,1,0,3,17,7,8,3,0,0,6,5,0,7,3,7,16,0,7,8,10,7,4,16,9,7,0,3,3,3,0,13,0,12,7,10,8,7,10,4,4,0,5,9,6,9,7,7,12,19,0,0,6,16,9,9,16,8,12,7,4,13,20,0,0,23,11,1,0,10,7
2017-05-15T23:00:00Z,3,0,2,22,12,9,6,0,0,7,5,0,9,2,6,15,0,7,6,8,6,4,16,9,11,0,6,3,2,-1,11,0,11,6,9,4,4,9,5,5,0,7,9,6,9,9,6,4,21,0,0,8,16,10,9,23,7,10,5,4,11,20,0,0,25,11,2,0,13,7
2017-05-16T00:00:00Z,4,0,1,12,3,9,6,0,0,6,7,0,8,1,9,11,0,7,12,8,6,3,13,9,6,0,0,3,5,0,7,10,12,7,10,3,4,10,5,4,23,3,7,6,10,7,7,7,21,0,24,8,17,10,10,23,6,10,6,1,11,18,0,0,19,10,3,6,10,6
2017-05-16T01:00:00Z,7,0,1,4,4,10,8,0,0,7,5,0,7,-2,15,11,0,10,8,8,6,4,13,9,7,0,6,2,3,-1,11,0,10,6,10,10,4,8,5,4,0,5,9,9,9,9,8,9,19,0,0,10,7,11,13,22,7,9,8,6,7,14,0,0,22,6,4,0,12,3
