,"(-2.094278, 57.15736)","(-3.2429, 55.79216)","(-1.829999, 52.437165)","(-5.928833, 54.59965)","(0.184806, 51.46603)","(-1.830583, 52.511722)","(-1.875024, 52.47609)","(-3.007175, 53.80489)","(-1.826744, 50.73957)","(-4.041924, 51.074793)","(-2.584482, 51.462839)","(-0.147572, 50.840836)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-2.945307, 54.894834)","(0.54797, 51.374264)","(-1.438228, 51.149617)","(-1.780888, 50.735454)","(-1.454946, 53.244131)","(-2.678731, 51.638094)","(-1.456944, 53.231722)","(-0.125889, 51.52229)","(-1.560228, 52.411563)","(-7.331179, 55.002818)","(-1.358547, 54.516667)","(0.271611, 50.805778)","(-2.334139, 53.48481)","(-3.182186, 55.945589)","(-4.238214, 55.860936)","(-4.734421, 55.944079)","(-4.243631, 55.865782)","(-3.704399, 56.010319)","(0.439548, 51.518167)","(-0.131931, 51.49467)","(-0.298777, 51.617333)","(-0.341222, 53.74878)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.542911, 52.294884)","(-1.127311, 52.619823)","(-1.576361, 53.819972)","(-1.546472, 53.80378)","(0.070766, 51.45258)","(-2.844333, 53.34633)","(-2.237881, 53.48152)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(1.301976, 52.614193)","(-1.146447, 52.95473)","(-2.977281, 51.601203)","(-0.879898, 52.271886)","(-0.916605, 52.272257)","(-1.260278, 51.744806)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(-2.680353, 53.76559)","(-3.770822, 51.58395)","(-0.944067, 51.45309)","(0.634889, 51.45617)","(-4.227678, 50.411463)","(-0.300306, 52.132417)","(0.678408, 51.544206)","(-1.455815, 53.40495)","(-1.478096, 53.378622)","(-1.3159, 54.565819)","(-1.395778, 50.90814)","(-2.175133, 53.02821)","(-0.449548, 50.916932)","(-1.406878, 54.88361)","(-3.947374, 51.632696)","(-0.345606, 51.425286)","(-3.022722, 53.37287)","(-2.615358, 53.38928)","(-2.638139, 53.54914)","(-3.002778, 53.04222)","(-1.086514, 53.967513)","(-1.075861, 53.951889)"
2018-03-09T10:00:00Z,3,0,9,13,11,0,20,11,9,0,9,0,14,8,10,0,0,10,9,0,0,7,14,5,10,12,0,5,5,6,0,0,11,0,0,16,0,8,10,13,0,17,15,0,0,30,13,0,4,9,19,0,0,14,11,7,0,15,2,0,0,0,13,11,29,9,0,12,8,0,3,7,16,16,12,20,0,16,0
2018-03-09T11:00:00Z,4,0,6,10,9,0,10,8,11,0,11,0,13,8,2,0,0,12,10,0,0,11,13,5,12,13,0,6,9,6,0,0,12,0,0,16,0,7,5,11,0,20,19,0,0,24,4,0,2,8,15,0,0,11,8,6,0,14,5,0,0,0,11,9,10,9,0,11,8,0,5,9,26,12,9,16,0,22,0
2018-03-09T12:00:00Z,5,0,7,11,9,0,12,6,5,0,10,0,10,8,4,0,0,10,6,0,0,7,12,6,7,13,0,6,13,6,0,0,7,0,0,10,0,8,7,12,0,19,17,0,0,14,7,0,2,10,24,0,0,8,11,8,0,15,10,0,0,0,9,8,12,8,0,18,14,0,4,7,9,11,6,14,0,12,0
2018-03-09T13:00:00Z,1,0,6,10,10,0,10,10,10,0,9,0,11,8,4,0,0,11,16,0,0,10,10,4,3,15,0,7,9,6,0,0,6,0,0,9,0,9,4,11,0,16,13,0,0,12,7,0,-2,9,17,0,0,5,10,8,0,9,8,0,0,0,8,7,7,9,0,15,9,0,4,1,10,9,11,11,0,15,0
2018-03-09T14:00:00Z,5,0,6,14,9,0,11,8,10,0,14,0,12,9,6,0,0,14,16,0,0,9,8,5,5,16,0,2,8,6,0,0,8,0,0,8,0,8,5,9,0,13,12,0,0,14,6,0,4,7,17,0,0,8,9,6,0,10,8,0,0,0,9,12,8,14,0,13,14,0,6,3,0,11,8,10,0,13,0
2018-03-09T15:00:00Z,1,0,5,9,13,0,9,12,10,0,7,0,20,9,6,0,0,16,11,0,0,13,12,4,10,22,0,3,9,6,0,0,12,0,0,8,0,9,6,10,3,10,11,6,0,11,1,0,4,5,11,0,0,8,13,5,0,6,9,0,0,0,11,12,8,13,0,14,11,0,3,9,0,12,12,6,0,6,0
2018-03-09T16:00:00Z,3,0,5,8,12,0,10,15,14,0,11,0,18,9,6,0,0,18,10,0,0,12,14,9,18,24,0,3,7,6,0,0,12,0,0,10,0,9,9,13,6,15,13,10,0,11,8,0,6,8,13,0,0,8,11,6,0,10,11,0,0,0,13,14,12,12,0,13,12,0,5,8,0,10,13,6,0,16,0
2018-03-09T17:00:00Z,6,0,6,7,13,0,11,4,11,0,3,0,17,11,12,0,0,16,10,0,0,12,15,12,18,19,0,3,8,5,0,0,12,0,0,11,0,9,10,14,6,15,13,11,0,16,12,0,3,12,11,0,0,11,13,8,0,9,8,0,0,0,15,16,12,8,0,16,9,0,9,6,0,13,15,6,0,12,0
2018-03-09T18:00:00Z,7,0,8,9,12,0,14,11,6,0,12,0,21,11,12,0,0,15,11,0,0,11,16,29,20,19,0,6,5,5,0,0,16,0,0,13,0,11,11,12,7,13,12,11,0,14,18,18,11,11,12,0,0,16,13,10,0,6,4,0,0,0,21,18,11,13,0,13,6,0,10,10,0,11,14,13,0,14,0
2018-03-09T19:00:00Z,11,0,9,10,18,0,16,13,11,0,7,0,24,12,13,0,0,14,10,0,0,15,20,21,25,20,0,10,9,6,0,0,18,0,0,13,0,14,13,14,8,15,12,10,0,11,32,24,14,15,10,0,0,20,14,9,0,12,6,0,0,0,24,21,10,13,0,10,6,0,17,20,0,10,10,12,0,13,0
2018-03-09T20:00:00Z,14,0,10,13,17,0,15,13,10,0,12,0,24,13,16,0,0,15,11,0,0,18,18,19,17,15,0,11,12,11,0,0,21,0,0,9,0,17,12,18,9,18,14,15,0,12,28,23,20,18,11,0,0,15,13,9,0,15,3,0,0,0,22,26,10,14,0,12,8,0,18,16,0,10,10,14,0,14,0
2018-03-09T21:00:00Z,16,0,9,9,16,0,12,12,11,0,7,0,23,11,13,0,0,17,11,0,0,16,20,29,16,14,0,10,10,6,0,0,18,0,0,7,0,15,11,18,9,16,14,12,0,9,12,22,23,20,14,0,0,15,11,7,0,10,8,0,0,0,20,21,17,8,0,16,10,0,19,14,0,11,12,14,0,15,0
2018-03-09T22:00:00Z,12,0,9,3,15,0,10,12,10,0,6,0,16,9,15,0,0,24,9,0,0,13,17,19,12,13,0,7,8,5,0,0,13,0,0,14,0,11,12,14,7,17,15,12,0,3,9,23,20,16,16,0,0,14,10,6,0,14,7,0,0,0,17,14,13,15,0,10,4,0,13,14,0,14,11,10,0,12,0
2018-03-09T23:00:00Z,13,0,10,6,15,0,15,16,10,0,5,0,15,8,19,0,0,16,11,0,0,15,16,18,7,16,0,4,11,5,0,0,13,0,0,21,0,13,9,12,9,13,13,11,0,1,12,22,17,13,17,0,0,12,9,4,0,14,4,0,0,0,14,15,14,9,0,11,3,0,12,13,0,9,8,11,0,9,0
2018-03-10T00:00:00Z,9,0,10,7,13,0,19,11,10,0,7,10,14,4,12,0,0,16,11,0,0,15,14,9,5,13,0,8,12,5,0,0,13,0,0,17,0,12,7,9,12,13,12,11,0,1,6,18,13,15,14,0,0,11,10,4,0,9,5,0,0,0,18,15,14,14,0,8,6,0,9,10,0,11,5,8,0,8,0
2018-03-10T01:00:00Z,9,0,6,7,14,0,16,12,10,0,6,0,10,4,5,0,0,10,11,0,0,11,14,6,4,11,0,4,10,5,0,0,12,0,0,11,0,11,7,9,10,10,13,10,0,3,10,15,10,15,16,0,0,13,9,4,0,8,2,0,0,0,22,14,13,17,0,15,7,0,8,10,0,10,5,10,0,12,0
2018-03-10T02:00:00Z,11,0,3,10,10,0,10,8,9,0,6,0,11,3,1,0,0,12,10,0,0,10,8,5,6,11,0,7,7,5,0,0,11,0,0,14,0,11,4,8,8,13,11,9,0,1,12,12,6,18,17,0,0,10,7,5,0,8,4,0,0,0,22,14,10,6,0,6,5,0,7,7,0,9,4,8,0,11,0
2018-03-10T03:00:00Z,9,0,5,17,11,0,8,6,8,0,8,0,12,6,3,0,0,13,10,0,0,10,6,6,9,11,0,15,6,5,0,0,8,0,0,14,0,10,3,7,6,10,10,6,0,0,11,15,4,20,21,0,0,8,8,6,0,7,3,0,0,0,16,8,11,6,0,8,6,0,6,2,0,10,4,7,0,9,0
2018-03-10T04:00:00Z,8,0,2,14,8,0,6,7,12,0,4,0,9,6,1,0,0,9,8,0,0,7,2,7,7,12,0,12,13,6,0,0,8,0,0,7,0,7,2,6,5,8,9,8,0,1,10,10,4,16,18,0,0,8,9,4,0,6,4,0,0,0,12,9,7,10,0,7,7,0,9,2,0,10,3,6,0,9,0
2018-03-10T05:00:00Z,8,0,4,10,9,0,6,4,9,0,5,0,6,4,4,0,0,13,9,0,0,5,6,9,4,12,0,8,17,9,0,0,5,0,0,11,0,6,3,6,6,5,7,10,0,-1,5,8,9,18,13,0,0,9,9,6,0,5,6,0,0,0,15,11,6,12,0,11,6,0,9,5,0,12,6,4,0,11,0
2018-03-10T06:00:00Z,9,0,1,8,12,0,9,6,11,0,8,0,10,7,0,0,0,13,7,0,0,7,10,11,4,11,0,2,8,9,0,0,8,0,0,12,0,7,3,8,7,5,6,9,0,4,5,14,12,16,9,0,0,7,8,12,0,9,7,0,0,0,14,11,6,7,0,11,6,0,11,7,0,15,8,8,0,10,0
2018-03-10T07:00:00Z,11,0,3,8,12,0,7,6,7,0,10,0,13,9,0,0,0,13,8,0,0,12,13,12,5,10,0,2,4,7,0,0,8,0,0,14,0,10,8,9,5,7,9,9,0,8,9,12,11,9,7,0,0,11,11,9,0,10,5,0,0,0,12,12,11,5,0,10,3,0,12,16,0,11,10,11,0,8,0
2018-03-10T08:00:00Z,7,0,4,6,12,0,10,4,10,0,15,0,16,14,4,0,0,15,9,0,0,11,11,9,6,14,0,2,4,4,0,0,9,0,0,17,0,10,9,9,7,9,8,12,0,14,-2,15,12,10,9,0,0,10,12,8,0,7,11,0,0,0,14,11,14,3,0,13,4,0,9,24,0,16,8,11,0,10,0
2018-03-10T09:00:00Z,6,0,9,5,12,0,10,5,11,0,12,0,14,9,5,0,0,14,14,0,0,11,9,13,8,12,0,1,2,2,0,0,9,0,0,19,0,10,11,8,11,11,9,9,0,11,0,18,8,9,10,0,0,13,14,8,0,7,9,0,0,0,15,12,12,13,0,10,5,0,7,10,0,8,6,14,0,9,0
2018-03-10T10:00:00Z,6,0,9,5,12,0,15,4,13,0,8,0,13,9,6,0,0,15,11,0,0,8,12,13,8,10,0,2,4,1,0,0,9,0,0,22,0,9,10,14,11,11,8,11,0,42,8,12,7,15,10,0,0,11,12,11,0,9,7,0,0,0,15,12,15,18,0,12,7,0,4,16,0,6,4,15,0,7,0
2018-03-10T11:00:00Z,4,0,9,6,11,0,12,10,10,0,4,0,11,7,10,0,0,14,8,0,0,9,16,10,10,8,0,5,3,2,0,0,8,0,0,19,0,8,9,14,13,11,13,9,0,35,13,14,11,15,15,0,0,11,16,8,0,9,4,0,0,0,12,10,30,25,0,11,10,0,7,10,0,5,8,10,0,10,0
2018-03-10T12:00:00Z,7,0,10,5,12,0,12,9,9,0,7,0,13,8,8,0,0,12,9,0,0,10,13,6,8,9,0,6,6,1,0,0,22,0,0,12,0,9,6,14,11,17,12,8,0,35,12,17,7,13,17,0,0,12,15,13,0,18,8,0,0,0,16,9,14,16,0,10,8,0,10,5,0,7,7,10,0,13,0
2018-03-10T13:00:00Z,8,0,8,11,9,0,15,8,8,0,6,0,15,7,9,0,0,12,13,0,0,11,9,8,10,8,0,5,3,2,0,0,20,0,0,13,0,7,6,11,12,18,21,7,0,22,5,18,9,11,15,0,0,9,10,18,0,11,23,0,0,0,14,10,10,16,0,9,14,0,13,4,0,8,10,14,0,20,0
2018-03-10T14:00:00Z,8,0,6,10,9,0,12,10,14,0,7,0,11,10,9,0,0,15,12,0,0,7,12,9,12,9,0,8,8,3,0,0,12,0,0,15,0,5,6,12,7,24,24,3,0,22,8,14,14,14,17,0,0,11,2,17,0,13,28,0,0,0,11,10,10,13,0,12,10,0,9,11,0,9,7,12,0,22,0
2018-03-10T15:00:00Z,7,0,3,9,7,0,12,8,16,0,2,0,8,12,12,0,0,17,11,0,0,8,12,8,14,7,0,7,4,2,0,0,7,0,0,14,0,5,3,9,6,25,24,8,0,31,23,15,14,12,13,0,0,7,10,16,0,12,24,0,0,0,10,9,12,15,0,14,9,0,18,14,0,5,8,11,0,14,0
2018-03-10T16:00:00Z,9,0,4,8,9,0,9,8,17,0,9,0,7,13,15,0,0,16,6,0,0,9,13,23,14,7,0,6,3,2,0,0,6,0,0,13,0,4,3,7,6,25,26,3,0,12,24,11,14,7,12,0,0,7,4,16,0,9,21,0,0,0,8,10,11,10,0,17,6,0,14,13,0,3,5,12,0,17,0
2018-03-10T17:00:00Z,7,0,5,11,7,0,13,6,14,0,12,0,13,13,15,0,0,22,4,0,0,8,4,20,45,11,0,1,1,3,0,0,4,0,0,12,0,8,6,6,3,35,33,6,0,22,22,16,16,15,10,0,0,7,10,18,0,10,19,0,0,0,9,8,16,4,0,18,3,0,16,16,0,3,3,7,0,18,0
2018-03-10T18:00:00Z,8,0,9,19,10,0,14,7,18,0,14,0,13,17,15,0,0,21,5,0,0,12,11,49,19,13,0,2,-1,2,0,0,8,0,0,10,0,12,7,11,7,23,23,7,0,7,21,16,20,11,10,0,0,6,10,14,0,4,37,0,0,0,8,5,12,6,0,17,5,0,12,17,0,7,6,10,0,11,0
2018-03-10T19:00:00Z,3,0,16,26,20,0,19,11,16,0,16,0,16,16,22,0,0,15,7,0,0,17,12,26,22,15,0,5,1,2,0,0,9,0,0,9,0,15,8,12,8,8,7,11,0,12,20,20,22,12,12,0,0,9,8,15,0,6,25,0,0,0,13,15,15,6,0,14,8,0,16,16,0,8,5,9,0,12,0
2018-03-10T20:00:00Z,4,0,14,16,36,0,35,8,23,0,17,0,17,18,23,0,0,28,7,0,0,18,15,29,13,13,0,2,3,2,0,0,9,0,0,6,0,17,10,13,13,14,8,9,0,11,23,19,24,14,15,0,0,11,9,14,0,11,15,0,0,0,16,10,18,6,0,14,8,0,16,19,0,10,7,15,0,6,0
2018-03-10T21:00:00Z,4,0,10,16,19,0,27,8,31,0,14,0,15,19,14,0,0,28,11,0,0,17,15,16,10,15,0,2,2,1,0,0,9,0,0,3,0,18,9,11,11,14,10,12,0,11,8,21,12,10,12,0,0,17,9,11,0,10,16,0,0,0,16,10,16,7,0,21,9,0,9,20,0,7,9,15,0,14,0
2018-03-10T22:00:00Z,4,0,10,16,13,0,22,7,49,0,25,0,16,17,18,0,0,26,10,0,0,16,19,10,8,14,0,2,6,2,0,0,9,0,0,6,0,19,11,12,11,9,11,10,0,9,13,24,7,11,17,0,0,15,9,12,0,13,15,0,0,0,17,16,13,15,0,20,9,0,8,18,0,13,7,12,0,8,0
2018-03-10T23:00:00Z,4,0,8,24,16,0,21,6,25,0,27,0,15,21,11,0,0,23,8,0,0,13,21,7,8,12,0,5,4,2,0,0,8,0,0,10,0,18,9,10,10,11,12,7,0,8,6,18,8,10,17,0,0,13,13,11,0,13,14,0,0,0,21,15,13,12,0,18,7,0,6,22,0,10,8,12,0,9,0
2018-03-11T00:00:00Z,7,0,7,19,18,0,22,10,24,0,16,8,14,16,7,0,0,20,6,0,0,12,12,8,10,13,0,4,7,2,0,0,13,0,0,9,0,20,9,13,12,13,13,12,0,8,11,20,6,8,17,0,0,13,13,10,0,13,10,0,0,0,18,18,14,17,0,12,7,0,9,19,0,12,7,11,0,11,0
2018-03-11T01:00:00Z,4,0,8,24,19,0,20,13,16,0,13,0,14,18,8,0,0,20,8,0,0,18,17,6,7,11,0,3,5,2,0,0,9,0,0,13,0,20,7,13,8,12,10,11,0,8,10,22,9,9,21,0,0,14,7,9,0,11,7,0,0,0,21,12,22,16,0,22,8,0,7,16,0,9,7,13,0,9,0
2018-03-11T02:00:00Z,3,0,9,16,11,0,19,10,19,0,14,0,18,18,6,0,0,13,7,0,0,18,8,8,8,11,0,3,9,2,0,0,6,0,0,10,0,20,6,12,6,18,16,12,0,10,12,24,6,5,20,0,0,12,7,9,0,10,12,0,0,0,15,8,20,23,0,26,7,0,8,12,0,9,8,12,0,8,0
2018-03-11T03:00:00Z,0,0,4,20,12,0,12,7,13,0,14,0,16,15,9,0,0,15,4,0,0,13,11,8,6,8,0,2,7,3,0,0,7,0,0,11,0,20,6,11,5,11,15,8,0,11,5,18,8,5,13,0,0,9,8,8,0,11,10,0,0,0,16,10,19,12,0,21,3,0,5,13,0,10,7,8,0,9,0
2018-03-11T04:00:00Z,2,0,5,4,11,0,17,10,9,0,14,0,15,13,12,0,0,17,3,0,0,14,14,7,9,9,0,2,9,3,0,0,7,0,0,12,0,18,8,8,6,16,16,8,0,12,5,14,10,10,18,0,0,9,6,7,0,9,12,0,0,0,15,11,16,12,0,15,4,0,2,11,0,12,9,11,0,10,0
2018-03-11T05:00:00Z,2,0,6,12,12,0,13,10,15,0,15,0,13,10,8,0,0,16,4,0,0,13,13,10,10,7,0,4,6,5,0,0,7,0,0,12,0,17,4,10,9,8,13,10,0,9,4,18,20,9,15,0,0,7,7,9,0,9,10,0,0,0,13,9,10,9,0,15,6,0,6,8,0,5,9,14,0,8,0
2018-03-11T06:00:00Z,2,0,5,18,13,0,13,10,12,0,12,0,15,9,6,0,0,15,4,0,0,16,13,6,12,10,0,6,6,7,0,0,10,0,0,13,0,16,4,10,9,11,12,12,0,7,8,19,8,8,13,0,0,8,10,10,0,11,10,0,0,0,14,9,12,8,0,12,7,0,7,9,0,12,11,12,0,9,0
2018-03-11T07:00:00Z,2,0,8,10,11,0,12,9,12,0,10,0,14,9,7,0,0,15,5,0,0,14,15,12,12,5,0,4,8,6,0,0,10,0,0,13,0,16,4,9,10,14,14,14,0,5,10,12,7,10,12,0,0,11,12,11,0,10,13,0,0,0,11,9,10,8,0,12,5,0,7,9,0,14,9,14,0,10,0
2018-03-11T08:00:00Z,4,0,12,8,10,0,18,9,13,0,11,0,17,7,5,0,0,12,7,0,0,14,16,5,13,7,0,2,12,8,0,0,8,0,0,16,0,15,7,12,10,12,16,12,0,9,6,16,6,11,11,0,0,9,9,14,0,12,12,0,0,0,14,6,15,9,0,10,5,0,8,7,0,16,13,15,0,15,0
2018-03-11T09:00:00Z,5,0,6,2,12,0,14,13,12,0,11,0,17,8,8,0,0,9,9,0,0,10,22,6,10,10,0,12,13,9,0,0,5,0,0,12,0,10,13,14,8,12,18,10,0,10,1,9,6,12,13,0,0,12,11,12,0,14,11,0,0,0,18,4,9,10,0,8,9,0,7,6,0,14,17,21,0,15,0
2018-03-11T10:00:00Z,4,0,11,17,6,0,12,11,13,0,9,0,11,10,12,0,0,15,13,0,0,8,25,8,16,9,0,9,13,10,0,0,3,0,0,14,0,6,16,18,9,13,17,3,0,10,13,8,10,8,12,0,0,11,10,17,0,14,10,0,0,0,16,6,17,16,0,7,9,0,9,9,0,16,15,16,0,17,0
2018-03-11T11:00:00Z,6,0,17,28,7,0,19,10,8,0,6,0,5,10,7,0,0,17,18,0,0,6,23,8,13,11,0,13,15,9,0,0,4,0,0,10,0,5,12,16,13,15,15,4,0,11,24,5,7,5,13,0,0,16,7,15,0,9,12,0,0,0,11,9,15,20,0,13,12,0,9,7,0,16,13,12,0,14,0
2018-03-11T12:00:00Z,0,0,10,20,9,0,21,9,10,0,6,0,10,7,12,0,0,11,14,0,0,6,17,10,15,9,0,10,8,8,0,0,6,0,0,14,0,6,10,15,11,13,12,6,0,9,19,9,7,4,13,0,0,13,13,12,0,10,8,0,0,0,7,10,20,18,0,10,12,0,13,3,0,14,10,11,0,22,0
2018-03-11T13:00:00Z,5,0,12,18,9,0,17,10,10,0,8,0,14,8,10,0,0,14,15,0,0,12,17,9,11,7,0,8,9,9,0,0,5,0,0,16,0,9,6,13,11,14,12,7,0,10,10,12,8,6,12,0,0,9,6,9,0,13,8,0,0,0,7,12,17,14,0,11,14,0,7,4,0,14,11,12,0,7,0
2018-03-11T14:00:00Z,4,0,8,12,10,0,12,9,12,0,7,0,12,8,11,0,0,15,17,0,0,9,15,10,15,9,0,7,14,9,0,0,7,0,0,14,0,9,8,10,9,18,14,9,0,13,18,11,7,5,12,0,0,6,10,6,0,13,11,0,0,0,4,11,22,21,0,11,10,0,7,9,0,10,13,14,0,18,0
2018-03-11T15:00:00Z,8,0,7,16,13,0,8,10,9,0,8,0,14,9,6,0,0,16,13,0,0,11,12,14,9,9,0,8,12,10,0,0,10,0,0,18,0,11,3,10,6,16,11,12,0,14,12,14,7,6,8,0,0,6,15,7,0,14,10,0,0,0,7,10,20,19,0,12,10,0,8,13,0,11,14,13,0,17,0
2018-03-11T16:00:00Z,6,0,6,20,14,0,7,13,9,0,10,0,14,13,7,0,0,13,12,0,0,14,12,15,10,7,0,10,9,9,0,0,10,0,0,18,0,11,4,6,4,15,12,12,0,12,14,14,8,7,8,0,0,7,14,7,0,16,10,0,0,0,7,12,14,7,0,12,8,0,10,13,0,10,14,21,0,15,0
2018-03-11T17:00:00Z,2,0,7,15,14,0,8,16,6,0,9,0,17,10,8,0,0,8,4,0,0,21,8,30,13,13,0,10,14,7,0,0,11,0,0,14,0,14,5,9,1,14,13,16,0,15,18,17,8,3,6,0,0,6,14,6,0,17,6,0,0,0,5,12,12,7,0,10,6,0,10,9,0,12,15,22,0,9,0
2018-03-11T18:00:00Z,2,0,7,13,12,0,8,18,11,0,11,0,20,10,12,0,0,5,6,0,0,14,9,45,14,8,0,10,11,9,0,0,10,0,0,17,0,17,7,10,2,12,15,11,0,14,11,19,8,3,7,0,0,7,9,8,0,20,6,0,0,0,11,16,6,5,0,6,2,0,9,5,0,17,18,22,0,15,0
2018-03-11T19:00:00Z,3,0,6,15,14,0,8,22,11,0,9,0,20,9,14,0,0,2,5,0,0,16,12,30,17,13,0,11,12,9,0,0,10,0,0,11,0,18,7,13,5,17,14,15,0,5,12,22,7,5,6,0,0,9,9,5,0,19,9,0,0,0,12,12,12,8,0,7,4,0,8,6,0,10,0,17,0,15,0
2018-03-11T20:00:00Z,4,0,7,14,14,0,10,13,7,0,12,0,23,10,13,0,0,2,6,0,0,22,13,36,18,8,0,7,13,8,0,0,14,0,0,13,0,21,7,9,7,16,19,15,0,6,15,21,9,6,8,0,0,13,14,6,0,18,9,0,0,0,14,12,9,9,0,8,4,0,8,10,0,6,5,10,0,15,0
2018-03-11T21:00:00Z,4,0,6,12,14,0,11,20,8,0,9,0,23,12,14,0,0,10,8,0,0,22,13,32,23,7,0,6,13,7,0,0,14,0,0,16,0,21,7,10,7,13,16,17,0,3,4,24,10,5,8,0,0,9,19,6,0,18,10,0,0,0,13,11,9,7,0,7,5,0,11,9,0,5,6,12,0,15,0
2018-03-11T22:00:00Z,5,0,7,12,16,0,10,15,6,0,9,0,20,12,8,0,0,10,6,0,0,15,6,23,15,5,0,4,16,8,0,0,11,0,0,13,0,15,6,12,4,14,15,13,0,7,18,19,10,5,8,0,0,9,25,8,0,14,7,0,0,0,15,13,9,10,0,6,8,0,5,7,0,7,8,10,0,14,0
2018-03-11T23:00:00Z,4,0,6,12,15,0,9,15,8,0,4,0,16,9,13,0,0,9,5,0,0,15,9,26,11,6,0,4,7,10,0,0,11,0,0,12,0,7,7,11,4,13,13,12,0,7,5,15,14,5,7,0,0,12,23,7,0,10,7,0,0,0,16,12,8,4,0,6,7,0,5,7,0,10,9,14,0,11,0
2018-03-12T00:00:00Z,3,0,8,10,16,0,9,14,8,0,10,5,15,7,11,0,0,7,4,0,0,14,11,20,9,5,0,1,4,12,0,0,7,0,0,9,0,6,9,12,5,14,12,16,0,6,9,11,8,11,5,0,0,18,14,5,0,10,5,0,0,0,16,5,7,7,0,8,5,0,3,6,0,11,9,17,0,10,0
2018-03-12T01:00:00Z,5,0,5,10,11,0,5,11,8,0,2,0,13,8,6,0,0,10,4,0,0,10,14,21,7,6,0,0,8,13,0,0,4,0,0,7,0,9,16,19,10,11,12,4,0,6,6,12,8,15,5,0,0,19,13,5,0,15,4,0,0,0,18,3,13,5,0,7,2,0,6,6,0,9,7,12,0,13,0
2018-03-12T02:00:00Z,3,0,12,14,4,0,9,12,12,0,10,0,10,9,6,0,0,9,4,0,0,8,22,11,6,6,0,0,12,11,0,0,2,0,0,6,0,9,22,24,11,10,10,4,0,6,0,11,6,12,5,0,0,15,6,4,0,13,6,0,0,0,20,4,16,16,0,8,2,0,2,4,0,6,9,13,0,12,0
2018-03-12T03:00:00Z,2,0,14,13,5,0,19,9,10,0,6,0,9,8,8,0,0,10,6,0,0,6,27,6,7,7,0,1,12,12,0,0,2,0,0,6,0,5,17,21,11,10,8,2,0,5,4,11,6,10,6,0,0,17,8,2,0,13,4,0,0,0,18,3,8,12,0,7,2,0,4,4,0,6,10,11,0,8,0
2018-03-12T04:00:00Z,3,0,15,11,7,0,17,6,8,0,5,0,8,8,2,0,0,8,6,0,0,6,16,9,13,6,0,2,12,13,0,0,5,0,0,-2,0,6,19,19,13,6,7,3,0,0,7,6,6,13,4,0,0,16,12,2,0,8,3,0,0,0,16,6,6,4,0,8,2,0,2,5,0,5,8,8,0,10,0
2018-03-12T05:00:00Z,4,0,15,13,7,0,14,2,9,0,9,0,6,8,6,0,0,9,3,0,0,7,21,10,9,8,0,5,14,11,0,0,8,0,0,3,0,5,16,21,12,5,4,2,0,1,6,11,5,14,7,0,0,15,16,2,0,6,2,0,0,0,13,5,6,6,0,6,3,0,3,7,0,6,4,6,0,8,0
2018-03-12T06:00:00Z,6,0,13,14,7,0,13,2,8,0,4,0,9,8,7,0,0,11,4,0,0,4,16,10,6,5,0,5,10,12,0,0,6,0,0,3,0,5,14,19,13,4,4,3,0,1,6,11,7,13,12,0,0,17,14,3,0,6,4,0,0,0,11,5,6,8,0,11,2,0,3,7,0,7,3,1,0,6,0
2018-03-12T07:00:00Z,8,0,12,11,6,0,12,1,7,0,10,0,11,12,9,0,0,15,5,0,0,7,20,8,6,5,0,6,12,10,0,0,7,0,0,5,0,5,17,20,16,5,3,4,0,1,6,9,8,13,14,0,0,15,12,5,0,6,7,0,0,0,11,7,6,7,0,9,3,0,4,10,0,0,4,1,0,1,0
2018-03-12T08:00:00Z,7,0,8,16,7,0,13,2,13,0,10,0,13,13,10,0,0,12,5,0,0,9,18,10,4,6,0,7,9,11,0,0,6,0,0,3,0,6,14,18,10,4,2,7,0,0,3,6,4,7,10,0,0,15,13,4,0,5,8,0,0,0,10,6,8,6,0,10,3,0,5,13,0,5,2,3,0,2,0
2018-03-12T09:00:00Z,6,0,10,14,7,0,11,2,9,0,6,0,12,6,8,0,0,8,10,0,0,8,15,12,5,3,0,5,8,13,0,0,4,0,0,1,0,6,11,16,9,5,3,4,0,1,2,9,4,8,10,0,0,13,10,7,0,2,5,0,0,0,10,6,10,3,0,11,4,0,5,13,0,4,1,5,0,5,0
2018-03-12T10:00:00Z,3,0,4,16,6,0,13,2,7,0,10,0,16,2,8,0,0,11,6,0,0,8,8,11,5,5,0,5,9,14,0,0,3,0,0,3,0,7,12,10,7,3,4,4,0,1,2,10,4,7,8,0,0,14,9,8,0,2,5,0,0,0,13,4,6,2,0,12,4,0,4,11,0,2,2,2,0,2,0
2018-03-12T11:00:00Z,0,0,3,18,7,0,10,0,5,0,4,0,16,2,9,0,0,8,5,0,0,8,5,14,7,7,0,3,7,14,0,0,5,0,0,5,0,7,8,8,5,7,2,6,0,3,16,9,4,7,13,0,0,20,9,9,0,2,13,0,0,0,17,4,8,2,0,6,1,0,3,9,0,4,1,5,0,5,0
