,"(-2.094278, 57.15736)","(-3.2429, 55.79216)","(-1.829999, 52.437165)","(-5.928833, 54.59965)","(0.184806, 51.46603)","(-1.875024, 52.47609)","(-3.007175, 53.80489)","(-1.918235, 52.481346)","(-1.826744, 50.73957)","(-4.041924, 51.074793)","(-2.584482, 51.462839)","(-0.147572, 50.840836)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-2.945307, 54.894834)","(0.54797, 51.374264)","(-1.438228, 51.149617)","(-1.780888, 50.735454)","(-1.454946, 53.244131)","(-2.678731, 51.638094)","(-1.456944, 53.231722)","(-0.125889, 51.52229)","(-1.560228, 52.411563)","(-7.331179, 55.002818)","(-1.358547, 54.516667)","(0.271611, 50.805778)","(-2.334139, 53.48481)","(-3.182186, 55.945589)","(-4.238214, 55.860936)","(-4.734421, 55.944079)","(-4.243631, 55.865782)","(-3.704399, 56.010319)","(0.439548, 51.518167)","(-0.131931, 51.49467)","(-0.441614, 51.48879)","(-0.341222, 53.74878)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.542911, 52.294884)","(-1.127311, 52.619823)","(-1.576361, 53.819972)","(-1.546472, 53.80378)","(-7.900328, 54.43951)","(0.070766, 51.45258)","(-2.844333, 53.34633)","(-2.237881, 53.48152)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(1.301976, 52.614193)","(-1.146447, 52.95473)","(-2.977281, 51.601203)","(-0.916605, 52.272257)","(-1.260278, 51.744806)","(-4.691462, 51.781784)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(-2.680353, 53.76559)","(-3.770822, 51.58395)","(-0.944067, 51.45309)","(0.634889, 51.45617)","(-4.227678, 50.411463)","(-0.300306, 52.132417)","(0.678408, 51.544206)","(-1.455815, 53.40495)","(-1.478096, 53.378622)","(-1.3159, 54.565819)","(-1.395778, 50.90814)","(-2.175133, 53.02821)","(-1.406878, 54.88361)","(-3.947374, 51.632696)","(-0.345606, 51.425286)","(-3.022722, 53.37287)","(-2.615358, 53.38928)","(-2.638139, 53.54914)","(-3.002778, 53.04222)","(-0.379916, 50.832947)","(-1.086514, 53.967513)","(-1.075861, 53.951889)"
2018-12-01T08:00:00Z,4,4,1,14,2,5,4,3,4,3,0,0,4,4,10,6,1,7,9,8,4,2,0,10,6,8,5,4,6,8,7,1,4,7,3,7,5,3,3,1,4,9,14,3,2,5,8,4,9,9,3,3,1,6,7,0,5,0,6,4,0,5,2,3,4,12,7,5,3,6,9,4,4,-1,13,7,0,1,11,6
2018-12-01T09:00:00Z,2,4,2,14,3,4,3,2,4,0,2,0,6,2,10,5,1,9,1,6,9,3,0,11,8,6,3,4,5,6,6,5,3,5,2,5,4,3,5,5,5,12,8,3,2,3,7,7,13,12,7,2,1,7,5,0,6,0,3,4,2,4,6,5,4,15,13,8,5,1,8,6,4,2,7,5,0,-1,12,2
2018-12-01T10:00:00Z,4,3,3,8,2,2,2,4,5,2,5,0,4,6,8,7,1,7,7,4,8,8,0,11,9,4,2,6,6,6,6,6,3,4,1,6,5,2,2,0,3,8,7,2,-1,2,6,13,8,14,5,5,1,6,2,2,6,0,4,12,-1,3,8,1,0,26,10,7,4,3,13,2,3,3,3,7,0,-1,9,1
2018-12-01T11:00:00Z,8,2,-2,9,3,2,0,4,6,3,4,0,-2,7,5,8,0,6,4,5,4,7,0,13,6,5,1,4,6,7,6,7,2,4,1,8,3,1,3,2,2,8,8,2,4,-1,4,6,10,13,2,4,1,4,6,2,8,0,4,8,3,2,6,5,2,15,9,9,6,3,13,2,2,1,0,6,0,1,14,5
2018-12-01T12:00:00Z,6,2,3,12,2,5,4,3,4,5,0,0,2,8,7,6,1,8,9,5,4,2,0,8,5,4,2,5,6,8,6,7,1,3,1,6,6,1,1,2,2,14,10,2,3,-1,10,7,12,15,5,6,1,4,4,3,7,0,4,8,0,1,5,4,3,9,6,8,5,6,10,5,0,2,-1,4,0,2,10,5
2018-12-01T13:00:00Z,6,1,0,12,2,6,7,5,5,4,5,0,4,10,11,3,1,11,2,2,2,9,0,10,5,4,2,6,5,10,6,4,1,5,1,6,6,1,1,0,3,8,7,2,3,-1,9,6,10,10,4,6,1,5,1,3,9,0,6,5,1,1,3,5,2,7,9,4,4,10,7,3,2,6,5,7,0,3,12,8
2018-12-01T14:00:00Z,9,1,3,17,4,4,6,5,4,3,2,0,5,8,11,4,1,11,2,6,3,7,0,22,8,3,2,4,5,7,5,5,7,4,1,5,5,2,2,1,7,10,10,2,6,1,12,9,16,3,4,7,2,4,3,2,15,0,6,3,2,1,6,6,2,12,8,5,4,6,4,1,3,4,3,6,0,3,12,7
2018-12-01T15:00:00Z,10,2,5,17,4,5,3,11,3,4,3,0,5,8,9,9,2,7,5,8,6,7,0,19,8,2,3,6,6,7,6,11,1,6,2,6,8,2,2,3,2,14,17,2,3,5,9,8,16,4,3,10,3,5,4,3,13,0,6,2,0,1,10,11,0,10,10,5,5,4,4,1,3,0,-1,3,0,1,13,8
2018-12-01T16:00:00Z,12,5,3,14,4,4,2,8,3,6,5,0,6,10,13,7,2,6,2,7,7,3,0,15,15,2,3,3,7,7,7,6,1,5,2,8,18,2,3,-1,3,18,19,2,-1,4,12,11,12,6,3,12,4,3,4,4,13,0,8,9,4,1,10,6,2,6,7,17,6,6,4,5,5,6,0,8,0,2,17,15
2018-12-01T17:00:00Z,10,6,4,16,2,4,3,3,6,12,8,0,7,9,10,5,2,8,5,6,3,6,0,29,11,2,5,4,7,8,7,9,2,5,2,10,25,2,4,3,6,22,17,2,10,2,12,13,15,10,5,5,8,5,5,7,13,0,7,8,1,1,25,6,4,15,3,20,8,6,10,7,4,2,2,10,0,1,20,17
2018-12-01T18:00:00Z,19,9,2,22,4,9,6,3,10,9,10,0,10,14,22,5,3,6,2,8,3,7,0,68,14,4,4,6,8,10,8,8,3,7,2,11,44,3,6,3,8,13,12,4,4,0,10,20,14,14,8,2,12,4,8,10,8,0,4,13,1,1,5,4,3,15,7,20,9,2,12,9,4,5,6,12,0,4,25,17
2018-12-01T19:00:00Z,19,10,4,24,2,4,0,3,7,9,11,0,6,13,18,5,4,12,2,8,4,5,0,84,15,2,2,12,9,10,9,7,2,7,2,9,29,3,5,4,6,8,10,4,-2,2,7,25,13,21,9,3,13,4,7,10,5,0,6,10,3,2,2,4,3,12,8,17,10,5,15,9,4,6,4,9,0,-1,24,19
2018-12-01T20:00:00Z,13,4,3,29,6,7,0,3,6,5,7,0,8,14,16,3,5,10,9,8,0,6,0,66,18,5,3,24,9,8,9,7,3,6,3,7,12,4,8,7,8,10,10,5,6,5,6,26,15,24,9,4,12,7,11,6,3,0,6,9,3,2,4,6,4,8,7,21,8,5,14,10,3,11,1,11,0,-2,24,19
2018-12-01T21:00:00Z,13,4,10,28,6,6,4,8,4,0,8,0,7,16,18,5,4,6,3,11,3,11,0,59,15,2,2,12,9,8,10,12,4,5,5,9,12,5,6,8,7,11,12,6,2,3,6,16,13,23,7,5,9,10,9,1,2,0,6,2,5,3,5,6,4,10,7,16,4,4,16,9,6,9,2,8,0,0,22,17
2018-12-01T22:00:00Z,22,3,25,22,5,8,2,6,3,-1,8,0,6,10,14,8,2,5,6,8,5,6,0,65,15,4,2,10,9,8,10,12,4,9,5,4,8,6,4,6,9,9,9,11,2,0,4,8,17,21,7,5,7,10,7,1,2,0,10,4,3,3,6,7,4,7,7,16,4,5,12,5,5,10,2,10,0,0,0,10
2018-12-01T23:00:00Z,15,4,2,26,4,3,2,5,6,-1,6,0,7,4,18,6,1,9,5,8,3,7,0,50,11,4,3,12,11,7,11,10,1,8,4,6,5,5,4,6,7,6,9,5,6,-1,4,10,16,23,6,6,5,10,7,1,5,0,11,9,4,3,7,10,4,10,8,9,2,3,18,4,8,1,5,8,0,0,0,12
2018-12-02T00:00:00Z,15,4,5,20,4,8,1,6,7,-1,3,5,7,3,12,4,1,9,-1,5,2,7,0,40,14,4,3,12,13,7,13,11,2,5,2,9,6,3,4,4,6,5,8,4,1,1,4,10,10,20,5,4,2,7,5,2,1,0,4,5,2,2,5,7,5,6,8,8,3,5,18,3,6,3,5,1,0,-3,0,8
2018-12-02T01:00:00Z,11,3,4,17,2,4,0,5,6,1,2,0,2,3,14,6,1,7,6,2,4,1,0,32,11,4,3,15,13,7,14,8,-1,5,1,8,7,1,5,5,5,4,14,2,-1,3,3,7,10,24,7,4,1,7,4,2,2,0,6,4,0,0,3,5,1,8,8,5,2,4,18,3,2,4,2,3,0,-3,0,6
2018-12-02T02:00:00Z,4,4,2,20,4,3,-4,4,3,3,1,0,0,3,11,4,1,6,7,5,4,4,0,24,6,9,3,18,14,6,16,6,-1,2,1,8,6,1,3,3,5,5,12,3,3,2,3,7,5,20,5,4,0,7,2,2,2,0,8,2,2,0,1,2,-1,13,12,4,5,5,20,3,2,7,0,3,0,-1,0,8
2018-12-02T03:00:00Z,6,4,2,20,1,2,4,3,-1,5,2,0,3,2,13,6,1,7,2,6,5,0,0,30,9,4,3,18,12,5,11,5,0,2,1,7,3,1,1,0,4,4,13,4,2,1,1,8,5,16,4,4,1,7,0,2,6,0,8,2,1,0,1,3,0,14,6,4,6,4,17,0,3,7,0,6,0,0,0,7
2018-12-02T04:00:00Z,4,4,1,18,4,2,5,2,6,3,1,0,0,2,11,6,0,6,8,3,2,0,0,19,7,2,5,16,13,5,12,5,1,1,1,8,3,1,2,0,4,4,6,5,0,1,2,5,4,16,4,4,1,6,6,4,1,0,11,4,1,1,5,4,3,16,7,3,3,6,15,-1,1,7,3,11,0,-1,0,7
2018-12-02T05:00:00Z,6,4,1,21,2,2,1,2,5,4,4,0,1,3,11,6,0,6,5,1,3,0,0,23,4,3,6,18,13,3,13,6,1,7,1,8,3,1,0,-1,2,0,3,5,2,1,4,6,7,17,5,4,2,6,2,3,4,0,9,3,2,2,2,4,2,18,7,4,2,4,17,0,2,6,7,17,0,-3,0,5
2018-12-02T06:00:00Z,4,3,-2,21,1,0,2,2,3,2,4,0,2,4,6,5,0,10,1,0,0,0,0,15,3,5,7,16,8,3,7,6,0,5,0,8,2,1,4,4,2,7,5,3,4,4,5,6,6,17,4,0,1,7,2,6,3,0,5,5,-2,1,3,4,1,14,2,4,4,3,16,2,2,5,9,16,0,-3,0,6
2018-12-02T07:00:00Z,6,2,3,21,2,0,0,4,3,4,2,0,0,3,6,9,1,10,0,1,1,0,0,23,4,6,6,16,11,7,10,7,1,3,0,10,2,1,2,0,3,5,5,3,-2,4,6,1,6,16,2,0,4,6,4,6,2,0,4,5,0,1,3,7,1,12,4,4,6,1,14,2,1,6,4,12,0,2,0,6
2018-12-02T08:00:00Z,5,1,-1,19,1,1,7,2,5,8,2,0,2,3,15,9,1,8,4,2,3,0,0,14,2,5,4,10,11,13,13,5,0,4,1,7,2,1,3,3,2,4,7,2,4,2,4,-3,4,18,2,0,2,5,3,6,5,0,6,4,3,1,7,2,1,9,3,4,4,2,18,1,0,3,0,10,0,1,0,8
2018-12-02T09:00:00Z,3,1,2,19,2,1,4,4,6,5,2,0,1,4,20,7,1,9,0,1,2,0,0,14,7,4,3,12,8,13,11,7,1,1,1,11,5,1,1,1,4,6,10,2,-1,2,3,2,7,22,3,0,4,5,7,9,5,0,8,4,4,1,5,2,1,7,3,3,6,2,12,2,1,2,2,4,0,-1,0,10
2018-12-02T10:00:00Z,5,1,1,17,2,1,2,3,4,0,4,0,2,8,13,7,1,9,0,4,4,0,0,21,10,4,3,12,7,10,8,8,1,0,1,7,8,1,3,0,3,10,12,1,-1,3,3,4,8,22,1,0,8,4,2,9,5,0,5,7,1,1,4,4,4,6,6,2,7,3,14,8,2,3,1,8,0,-2,0,6
2018-12-02T11:00:00Z,4,1,2,20,2,2,4,4,5,0,5,0,4,6,10,9,2,8,1,4,3,0,0,22,8,4,3,15,5,9,6,10,0,2,1,6,4,1,3,1,3,5,9,1,5,1,5,-1,10,18,2,2,6,4,6,8,8,0,4,12,2,2,10,3,3,9,5,1,6,1,15,8,2,0,4,2,0,-1,0,4
2018-12-02T12:00:00Z,10,1,4,15,4,3,8,7,5,2,5,0,2,7,12,6,2,12,0,5,4,0,0,21,5,5,4,17,5,10,6,10,1,6,1,4,8,1,4,2,4,6,5,1,3,3,6,6,6,19,3,0,5,6,4,4,5,0,2,8,3,2,7,6,2,6,6,0,9,3,11,5,5,2,4,4,0,2,0,1
2018-12-02T13:00:00Z,8,2,5,13,8,3,7,8,9,3,5,0,1,7,7,7,1,7,3,5,5,0,0,26,2,5,5,17,4,9,5,7,1,5,2,8,8,2,7,6,7,4,5,1,0,4,6,7,11,19,3,2,3,7,4,6,7,0,6,5,3,2,6,5,3,6,5,-1,9,4,6,3,5,0,4,3,0,1,0,3
2018-12-02T14:00:00Z,15,1,3,15,5,4,11,5,8,4,5,0,2,9,6,6,2,6,1,7,3,0,0,25,5,4,5,12,6,8,7,16,1,3,2,9,8,2,6,4,5,5,6,3,2,5,6,7,11,17,4,2,4,7,3,10,9,0,3,10,2,2,8,4,4,8,7,0,7,4,4,5,5,5,6,3,0,2,0,2
2018-12-02T15:00:00Z,16,5,4,17,5,4,9,6,8,6,5,0,4,9,8,11,2,15,2,5,4,0,0,23,5,6,6,10,8,7,8,11,4,7,2,7,11,2,3,3,5,5,6,1,4,2,3,4,11,11,6,6,7,6,3,8,8,0,5,11,2,2,13,4,2,12,7,0,9,4,3,6,3,3,7,3,0,2,0,6
2018-12-02T16:00:00Z,8,11,2,20,3,3,7,6,9,5,3,0,6,4,6,7,2,14,3,5,4,0,0,16,3,3,5,11,10,7,10,10,4,7,2,8,27,3,4,5,6,9,9,2,6,1,7,3,16,5,6,6,5,6,4,7,8,0,6,10,1,2,8,4,3,10,8,1,9,4,0,3,4,2,4,4,0,2,0,6
2018-12-02T17:00:00Z,11,8,8,15,4,5,6,7,8,13,4,0,4,6,9,5,3,14,4,7,4,0,0,14,4,4,4,7,8,5,9,9,4,6,2,7,10,3,6,9,4,9,12,4,4,0,7,5,14,4,3,1,3,10,4,13,9,0,5,8,2,2,6,4,4,10,4,4,8,4,4,5,2,4,0,5,0,4,0,8
2018-12-02T18:00:00Z,11,6,4,12,4,4,12,5,7,17,4,0,5,10,12,10,3,10,4,8,2,0,0,8,7,6,4,5,6,6,7,6,5,6,3,6,9,3,4,4,7,5,2,4,5,3,4,4,13,7,7,2,10,10,6,14,7,0,3,11,2,3,6,6,4,6,5,4,10,5,6,7,5,7,1,7,0,3,0,8
2018-12-02T19:00:00Z,15,1,4,10,8,5,8,4,6,10,9,0,2,10,7,11,3,9,2,8,1,0,0,8,9,7,6,7,5,6,6,14,2,4,2,4,10,4,2,0,9,4,6,1,8,4,4,6,13,7,5,3,14,6,5,15,6,0,6,9,4,4,6,2,3,10,10,7,9,5,4,7,5,6,7,3,0,2,0,6
2018-12-02T20:00:00Z,22,1,4,8,3,5,7,8,8,15,8,0,4,14,6,9,2,13,3,11,4,0,0,8,5,7,7,17,6,4,6,13,3,7,2,5,13,3,5,5,6,4,7,1,5,3,3,4,12,5,5,1,16,4,7,16,5,0,10,14,5,3,9,4,4,15,8,5,8,5,5,10,4,8,10,7,0,2,0,5
2018-12-02T21:00:00Z,20,0,6,6,4,9,8,9,9,18,10,0,4,14,7,10,2,14,3,10,2,0,0,9,6,6,8,9,6,5,6,14,2,6,3,2,26,3,8,7,5,5,8,2,6,4,6,2,11,3,6,3,17,9,6,14,9,0,8,11,4,2,13,8,3,18,4,4,5,6,4,12,4,6,8,4,0,2,0,9
2018-12-02T22:00:00Z,13,0,7,4,8,8,11,10,12,16,12,0,4,13,6,10,4,19,5,11,6,0,0,7,5,7,5,5,5,4,6,10,2,5,2,4,13,3,10,12,6,7,8,2,2,8,3,4,11,6,2,5,15,11,8,15,11,0,7,12,2,3,12,5,3,8,5,4,6,8,4,10,4,7,6,2,0,7,0,6
2018-12-02T23:00:00Z,13,1,5,7,4,7,11,9,12,13,10,0,2,14,8,6,4,19,6,9,8,0,0,4,3,9,8,6,5,3,5,8,3,4,3,3,15,3,9,9,7,7,7,2,11,9,4,7,7,4,4,2,17,12,8,15,11,0,6,11,3,3,17,8,3,7,10,2,8,5,6,16,3,8,5,9,0,7,0,7
2018-12-03T00:00:00Z,9,1,6,5,4,6,10,9,13,11,10,10,3,16,8,7,6,17,6,13,4,0,0,3,5,9,8,5,2,1,3,8,3,5,5,7,8,5,7,8,10,6,8,2,6,6,4,4,8,5,7,5,15,9,6,14,12,0,7,13,5,4,19,10,3,8,5,4,11,7,3,11,5,7,3,5,0,4,0,7
2018-12-03T01:00:00Z,3,0,8,4,3,7,6,8,17,14,14,0,3,13,5,9,7,15,5,12,4,0,0,5,4,12,7,4,1,1,1,2,2,6,6,7,0,6,8,5,9,4,7,2,2,5,3,5,8,4,6,5,16,8,10,14,13,0,7,14,7,4,14,8,5,8,6,3,14,5,5,11,6,4,2,4,0,6,0,6
2018-12-03T02:00:00Z,3,0,6,4,7,6,8,4,16,16,12,0,5,14,5,13,9,13,5,11,3,0,0,4,3,12,6,2,1,1,1,-1,5,10,8,6,0,7,8,8,8,4,7,2,6,4,3,7,8,4,11,4,15,12,10,14,10,0,5,10,6,6,19,9,5,10,10,0,7,6,3,11,7,4,5,2,0,12,0,6
2018-12-03T03:00:00Z,0,0,7,4,8,6,6,7,16,11,10,0,4,12,4,13,9,19,2,16,4,0,0,3,5,12,5,3,1,1,1,1,6,10,8,5,0,8,9,9,6,5,4,1,8,1,4,1,9,4,7,2,14,14,7,14,10,0,5,12,7,8,20,8,7,12,9,0,14,5,0,9,6,5,8,3,0,11,0,5
2018-12-03T04:00:00Z,2,1,7,4,8,5,0,9,13,9,8,0,5,10,1,16,11,18,3,9,6,0,0,1,4,13,4,-1,1,1,1,2,6,11,9,6,0,9,6,0,8,2,4,1,8,1,0,2,9,4,9,2,14,13,8,14,11,0,1,17,8,9,19,7,6,8,5,0,8,4,1,6,9,1,5,1,0,11,0,3
2018-12-03T05:00:00Z,-1,1,5,4,7,5,5,8,13,10,8,0,7,10,2,12,11,16,1,10,4,0,0,4,2,12,3,2,1,1,1,1,5,13,10,4,0,10,6,0,9,5,5,1,8,2,1,2,12,2,8,1,15,10,9,11,8,0,5,20,8,10,18,8,7,6,7,-1,11,4,2,6,5,1,5,-2,0,10,0,0
2018-12-03T06:00:00Z,3,1,5,6,8,10,-2,5,17,12,6,0,9,7,8,15,9,18,5,12,5,0,0,4,1,12,4,4,1,8,1,2,7,11,11,2,1,11,7,7,10,5,3,1,9,0,2,-1,14,6,10,4,14,9,9,10,10,0,7,20,7,11,23,8,6,11,5,-2,15,4,0,6,8,2,4,-2,0,11,0,3
2018-12-03T07:00:00Z,4,1,6,12,8,12,0,5,18,14,8,0,9,10,8,11,9,19,4,9,8,0,0,5,3,11,3,2,2,4,1,3,8,11,10,2,1,11,6,6,10,4,2,1,9,0,2,6,13,5,9,5,9,9,10,8,13,0,13,20,8,12,24,9,7,23,6,3,13,4,3,5,10,2,2,0,0,10,0,5
2018-12-03T08:00:00Z,0,0,5,9,11,10,-3,6,9,14,6,0,9,8,14,15,11,20,4,5,9,0,0,5,6,12,3,4,3,5,1,3,8,11,10,6,1,10,8,5,7,7,5,1,9,2,1,3,15,5,7,4,4,10,10,7,11,0,4,3,2,11,14,9,8,6,12,2,12,6,1,6,11,3,3,-4,0,13,0,6
2018-12-03T09:00:00Z,1,0,1,16,11,4,-2,4,14,13,5,0,11,9,12,17,10,20,3,6,6,0,0,10,6,16,5,4,3,3,2,8,9,12,11,7,2,11,6,5,5,8,7,1,6,4,3,6,17,5,7,5,5,9,8,5,10,0,7,6,10,10,14,11,9,18,9,0,14,5,3,5,12,3,2,3,0,12,0,5
2018-12-03T10:00:00Z,3,0,1,8,10,6,1,5,12,8,10,0,9,11,9,14,9,16,9,6,9,0,0,6,5,15,5,7,3,4,4,6,8,12,10,14,1,11,5,4,5,8,8,2,9,3,4,3,18,3,9,6,9,11,6,4,11,0,5,10,9,11,12,10,13,17,12,3,12,7,5,5,13,0,4,1,0,12,0,5
2018-12-03T11:00:00Z,2,0,3,7,10,5,-5,6,11,4,8,0,10,12,9,13,6,15,3,9,3,0,0,5,6,17,3,5,4,3,4,4,9,11,8,8,2,10,5,4,4,7,9,5,12,4,5,5,19,5,10,5,8,8,6,2,7,0,5,5,4,10,11,8,11,10,6,5,10,8,4,7,10,2,4,3,0,17,0,8
2018-12-03T12:00:00Z,5,0,0,8,7,4,7,10,11,6,8,0,6,7,7,11,4,14,3,8,2,0,0,5,5,14,4,8,4,2,3,5,8,8,4,3,2,5,6,4,4,11,6,6,9,5,6,0,18,4,8,3,6,6,6,1,8,0,4,3,1,9,6,7,11,8,4,3,9,9,3,4,9,2,3,9,0,8,0,7
2018-12-03T13:00:00Z,3,0,5,10,5,4,-1,8,8,7,6,0,6,5,7,0,3,9,-3,8,5,0,0,6,3,11,3,8,4,2,2,4,5,11,3,2,2,4,5,5,4,7,6,4,9,2,4,6,17,6,4,8,3,8,5,2,4,0,3,3,1,5,8,9,6,13,7,4,4,11,5,0,6,3,2,-2,0,7,0,5
2018-12-03T14:00:00Z,3,1,3,8,6,5,-1,8,6,5,5,0,5,2,7,10,2,7,-2,12,5,0,0,6,4,12,2,4,4,2,2,3,7,10,4,2,2,3,6,3,4,7,4,2,9,0,3,12,14,6,4,5,1,7,3,3,5,0,3,3,1,6,6,8,7,10,9,9,6,5,4,3,4,2,1,-3,0,12,0,7
2018-12-03T15:00:00Z,0,1,8,6,2,6,-1,8,6,6,3,0,0,2,15,9,2,8,2,9,3,0,4,6,7,10,4,5,4,7,2,3,4,6,3,4,2,3,7,4,7,6,7,3,8,3,4,10,12,8,4,6,2,6,5,3,4,0,4,5,6,3,3,5,3,14,3,7,7,7,4,2,4,4,3,4,0,7,0,0
2018-12-03T16:00:00Z,5,1,7,8,4,9,-5,8,6,5,4,0,7,3,16,9,2,6,3,7,1,0,3,6,10,6,5,12,4,4,3,6,4,8,3,5,2,2,7,8,6,7,6,3,5,2,3,18,2,9,4,8,6,10,5,3,7,0,6,4,4,2,3,7,1,20,9,7,7,11,7,2,6,2,5,4,0,6,0,5
2018-12-03T17:00:00Z,2,2,5,7,6,9,8,7,7,5,8,0,8,7,22,6,2,8,2,10,8,0,6,21,10,4,5,11,8,3,5,8,3,7,5,8,4,3,8,4,5,8,6,3,3,1,8,10,5,9,5,7,7,8,6,3,9,0,7,7,7,2,10,10,1,11,6,16,6,8,10,16,7,3,13,10,0,5,0,10
2018-12-03T18:00:00Z,3,3,3,8,5,8,8,6,7,6,6,0,7,10,26,7,1,8,3,7,7,0,11,45,16,6,7,9,10,3,5,14,0,10,5,8,3,3,9,4,10,10,9,2,6,3,5,22,7,9,4,8,9,8,7,6,7,0,11,7,8,2,11,4,6,20,8,12,11,14,10,14,8,6,15,9,0,2,12,18
2018-12-03T19:00:00Z,2,6,4,8,7,5,3,6,9,8,8,0,4,9,38,12,2,10,2,13,11,0,14,37,11,7,10,12,6,2,6,14,1,10,5,11,8,4,9,6,12,14,9,3,5,4,8,14,8,10,7,13,6,12,7,5,5,0,17,4,5,3,10,8,8,26,14,14,3,16,10,14,4,4,16,25,0,4,16,13
2018-12-03T20:00:00Z,3,7,8,12,4,7,2,7,8,10,6,0,5,10,29,11,2,13,6,9,13,0,10,39,10,8,11,14,9,2,10,15,2,9,4,9,12,5,10,5,13,16,13,19,6,2,16,16,12,11,10,15,6,12,5,3,6,0,15,6,3,3,6,8,5,22,22,11,6,13,11,10,5,0,10,26,0,8,16,24
2018-12-03T21:00:00Z,4,8,8,8,6,7,1,8,6,8,10,0,6,8,35,11,3,7,6,11,26,0,13,24,14,7,13,13,8,2,6,16,5,10,5,8,6,5,10,6,14,19,14,10,7,2,15,13,10,12,5,13,7,15,5,4,6,0,10,8,8,3,7,9,3,23,28,9,9,11,10,8,6,9,10,31,0,5,15,14
2018-12-03T22:00:00Z,2,6,12,10,7,6,5,6,5,6,9,0,8,8,39,9,3,6,3,6,19,0,8,32,16,6,15,10,9,3,5,13,4,11,4,7,4,4,12,9,17,18,17,18,2,6,15,12,6,12,8,10,8,14,7,4,6,0,15,9,5,4,9,10,4,21,25,11,10,5,10,9,7,0,7,0,0,2,14,17
2018-12-03T23:00:00Z,-1,6,6,18,4,6,1,5,7,6,4,0,5,7,17,9,3,5,5,6,20,0,6,20,15,6,15,10,6,2,6,17,4,9,6,10,4,5,7,11,14,20,17,21,3,4,18,9,9,11,6,14,7,11,6,4,4,0,19,8,3,7,9,9,8,23,19,17,9,4,7,9,5,3,6,24,0,6,17,18
2018-12-04T00:00:00Z,1,7,6,18,6,4,-1,5,7,4,9,4,5,8,24,10,4,11,10,6,13,0,5,10,11,3,15,9,6,2,6,8,8,10,5,10,3,6,7,10,12,19,18,4,4,1,18,12,9,10,9,16,5,10,9,3,7,0,12,6,2,6,6,8,4,12,15,12,8,5,8,8,8,1,7,28,0,3,16,17
2018-12-04T01:00:00Z,2,7,4,12,5,3,3,5,11,3,11,0,4,6,31,10,4,7,6,6,11,0,5,7,13,5,16,6,8,3,6,8,3,10,5,11,2,5,6,9,11,16,19,3,10,0,20,7,12,9,10,14,5,12,7,3,5,0,11,4,2,7,1,11,6,12,12,13,8,4,7,7,5,1,8,25,0,1,14,20
2018-12-04T02:00:00Z,3,7,4,9,7,2,3,3,8,5,11,0,8,8,24,11,5,11,6,6,8,0,4,4,9,5,16,5,10,3,8,13,11,8,4,12,2,5,9,10,11,14,14,3,1,0,17,11,9,10,13,14,6,9,6,3,4,0,13,4,1,6,1,10,7,14,10,11,8,2,9,5,4,3,8,23,0,3,14,14
2018-12-04T03:00:00Z,1,4,0,11,8,1,-1,3,9,5,10,0,7,8,22,9,5,8,10,5,10,0,6,6,13,4,19,7,9,3,8,9,12,11,4,13,2,5,7,5,10,12,12,3,10,0,18,8,10,8,14,10,6,12,8,3,3,0,14,4,2,6,6,11,8,14,13,6,5,2,8,6,4,5,13,19,0,3,12,15
2018-12-04T04:00:00Z,1,3,2,6,9,3,1,3,8,3,10,0,8,5,37,12,5,8,8,4,13,0,4,4,11,4,14,3,6,3,7,7,11,8,4,13,2,6,7,3,10,13,14,2,11,2,10,7,8,11,17,5,5,9,9,3,4,0,11,1,3,6,3,6,6,11,12,4,6,1,6,5,4,0,11,18,0,3,15,10
2018-12-04T05:00:00Z,2,3,4,11,6,5,4,6,6,0,9,0,4,5,24,10,5,15,7,9,13,0,6,4,11,3,13,3,6,3,6,6,9,7,4,14,3,5,5,6,9,13,14,2,10,4,10,9,10,9,15,9,5,10,7,3,5,0,11,2,2,6,4,7,5,16,10,8,7,6,7,6,4,-3,14,17,0,3,10,11
2018-12-04T06:00:00Z,2,2,1,11,7,7,5,3,9,2,12,0,7,5,22,12,5,12,9,12,14,0,6,5,17,4,15,5,6,5,7,8,13,7,4,18,2,5,5,3,10,13,12,2,7,6,11,9,12,11,18,6,5,9,9,2,7,0,15,2,5,6,5,10,6,25,11,6,8,6,5,9,5,0,18,28,0,6,10,12
2018-12-04T07:00:00Z,7,2,8,12,7,11,15,7,15,4,18,0,10,7,22,14,5,24,8,9,14,0,12,9,11,7,12,4,7,8,6,7,10,7,4,22,6,5,8,8,15,15,15,2,5,6,16,8,14,12,20,9,6,11,7,2,9,0,19,3,4,5,9,9,5,21,15,7,16,11,7,8,10,0,16,23,0,11,13,16
2018-12-04T08:00:00Z,8,2,6,11,10,18,16,7,17,5,25,0,11,7,19,33,6,14,11,9,25,0,15,5,8,6,12,4,8,7,8,14,12,9,5,19,4,6,13,7,16,17,17,3,6,6,16,10,21,18,23,13,6,10,7,3,11,0,20,5,5,5,10,15,9,22,19,11,20,20,6,10,8,0,17,17,0,13,15,14
