,"(-2.094278, 57.15736)","(-3.2429, 55.79216)","(-6.654558, 54.353728)","(-5.974944, 54.572586)","(-5.928833, 54.59965)","(-1.875024, 52.47609)","(-1.918235, 52.481346)","(-4.041924, 51.074793)","(-2.583975, 51.457968)","(-2.584482, 51.462839)","(-2.293772, 53.559029)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-2.945307, 54.894834)","(0.54797, 51.374264)","(-1.438228, 51.149617)","(-1.454946, 53.244131)","(-2.678731, 51.638094)","(-1.456944, 53.231722)","(-0.125889, 51.52229)","(-3.152305, 51.49096)","(-1.490082, 52.407708)","(-7.331179, 55.002818)","(-0.265617, 51.51895)","(-1.358547, 54.516667)","(-2.334139, 53.48481)","(-3.182186, 55.945589)","(-4.238214, 55.860936)","(-4.734421, 55.944079)","(-4.243631, 55.865782)","(-3.704399, 56.010319)","(0.439548, 51.518167)","(-0.441614, 51.48879)","(-0.305749, 53.758971)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.542911, 52.294884)","(-1.576361, 53.819972)","(-1.546472, 53.80378)","(-1.124228, 52.638677)","(-7.900328, 54.43951)","(-2.844333, 53.34633)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.595362, 54.986405)","(-1.610528, 54.97825)","(1.301976, 52.614193)","(-1.146447, 52.95473)","(-2.977281, 51.601203)","(-1.188851, 52.969377)","(-1.260278, 51.744806)","(-4.691462, 51.781784)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(-1.095558, 50.798339)","(-3.770822, 51.58395)","(-0.944067, 51.45309)","(-0.940382, 51.454896)","(0.634889, 51.45617)","(-1.463484, 50.920265)","(-4.227678, 50.411463)","(-0.636811, 53.58634)","(-0.300306, 52.132417)","(-1.478096, 53.378622)","(-2.742134, 53.451826)","(-0.05955, 51.480499)","(-1.395778, 50.90814)","(-2.111898, 52.980436)","(-3.947374, 51.632696)","(0.317969, 51.47707)","(-2.615358, 53.38928)","(-3.002778, 53.04222)","(-1.086514, 53.967513)","(-1.075861, 53.951889)"
2018-08-18T14:00:00Z,13,1,13,15,0,12,0,4,11,0,13,9,12,11,17,6,12,14,12,10,0,0,6,13,11,0,2,12,4,0,3,0,7,20,0,7,8,12,14,14,0,0,0,12,0,0,0,14,9,4,0,10,4,19,0,18,0,0,20,10,11,0,0,0,15,0,9,13,7,9,14,5,0,12,0
2018-08-18T15:00:00Z,10,1,14,9,0,8,0,3,15,0,11,12,6,17,16,8,9,10,7,10,0,0,5,14,9,0,0,10,2,0,4,0,8,21,0,10,10,18,12,12,0,0,0,7,0,0,0,12,8,4,0,6,4,16,0,14,0,0,13,9,12,0,0,0,7,0,12,17,9,10,10,4,0,10,0
2018-08-18T16:00:00Z,14,2,21,9,0,14,0,1,9,0,6,11,12,17,17,11,5,12,5,9,0,0,7,14,8,0,4,10,4,0,2,0,8,25,0,8,8,0,13,11,0,0,0,10,0,0,0,14,7,4,0,3,2,19,0,18,0,0,14,9,15,0,0,0,2,0,12,20,9,21,11,5,0,9,0
2018-08-18T17:00:00Z,12,2,17,18,0,11,0,2,14,0,8,12,9,11,16,12,1,14,6,11,0,0,8,15,9,0,6,17,3,0,5,0,7,26,0,9,6,3,10,9,0,0,0,10,0,0,0,16,7,4,0,4,4,19,0,21,0,0,11,10,17,0,0,0,4,0,15,18,10,17,12,0,0,9,0
2018-08-18T18:00:00Z,12,3,17,15,0,13,0,5,12,0,6,11,8,9,19,13,5,10,8,9,0,0,10,14,8,0,4,8,3,0,3,0,8,19,0,8,4,4,4,8,0,0,0,12,0,0,0,14,5,6,0,6,3,19,0,16,0,0,10,9,17,0,0,0,3,0,14,18,10,12,13,4,0,9,0
2018-08-18T19:00:00Z,14,4,8,14,0,8,0,14,11,0,7,10,7,13,26,13,4,8,4,14,0,0,13,12,5,0,9,8,2,0,-2,0,9,20,0,9,4,2,4,7,0,0,0,8,0,0,0,19,9,6,0,4,3,18,0,19,0,0,19,12,17,0,0,0,5,0,19,18,6,27,15,4,0,6,0
2018-08-18T20:00:00Z,13,3,10,27,0,10,0,12,9,0,5,19,9,14,29,12,4,8,2,17,0,0,13,17,5,0,9,8,6,0,0,0,13,13,0,13,2,0,5,5,0,0,0,11,0,0,0,15,8,7,0,5,2,18,0,14,0,0,22,15,15,0,0,0,2,0,20,18,3,25,18,2,0,6,0
2018-08-18T21:00:00Z,12,5,12,24,0,11,0,10,8,0,4,22,7,14,24,11,6,8,5,17,0,0,8,23,14,0,8,7,4,0,4,0,13,14,0,15,3,2,7,6,0,0,0,6,0,0,0,17,5,11,0,8,2,18,0,14,0,0,19,15,16,0,0,0,4,0,21,18,4,30,18,4,0,6,0
2018-08-18T22:00:00Z,13,7,9,18,0,12,0,13,6,0,4,18,13,8,27,11,5,6,2,18,0,0,9,20,11,0,10,5,4,0,4,0,13,10,0,14,4,4,6,6,0,0,0,10,0,0,0,17,8,14,0,12,4,15,0,16,0,0,13,15,14,0,0,0,4,0,21,18,4,27,16,1,0,4,0
2018-08-18T23:00:00Z,13,7,4,18,0,12,0,14,10,0,6,18,16,6,26,10,4,12,0,17,0,0,6,19,10,0,3,5,5,0,11,0,14,13,0,13,0,2,6,6,0,0,0,10,0,0,0,16,4,17,0,10,6,15,0,20,0,0,18,15,11,0,0,0,3,0,17,16,5,28,16,2,0,4,0
2018-08-19T00:00:00Z,15,7,4,23,0,9,0,11,8,0,2,16,17,8,25,8,3,13,1,13,0,0,4,17,9,0,4,9,4,0,7,0,13,8,0,12,2,4,5,6,0,0,0,6,20,0,0,9,3,16,0,10,10,13,0,7,32,0,18,14,12,0,0,0,5,0,15,14,2,23,17,2,4,5,0
2018-08-19T01:00:00Z,12,6,3,22,0,7,0,9,15,0,4,16,13,3,27,7,4,14,2,13,0,0,7,18,10,0,3,7,4,0,6,0,12,6,0,11,3,3,5,7,0,0,0,6,0,0,0,9,4,15,0,9,6,13,0,13,0,0,16,13,11,0,0,0,4,0,15,14,6,33,15,2,0,5,0
2018-08-19T02:00:00Z,16,4,2,21,0,5,0,10,14,0,2,12,12,4,18,9,8,14,3,14,0,0,4,14,13,0,4,7,2,0,7,0,11,6,0,10,5,3,3,4,0,0,0,6,0,0,0,10,1,12,0,8,4,13,0,12,0,0,14,11,10,0,0,0,5,0,15,14,8,21,13,1,0,4,0
2018-08-19T03:00:00Z,14,2,4,15,0,9,0,9,13,0,2,10,13,5,18,11,7,15,8,9,0,0,2,15,11,0,3,7,1,0,6,0,10,4,0,8,9,8,6,3,0,0,0,3,0,0,0,11,2,13,0,9,3,17,0,14,0,0,9,10,11,0,0,0,6,0,15,13,10,17,12,3,0,2,0
2018-08-19T04:00:00Z,12,1,5,18,0,16,0,3,15,0,6,9,10,8,16,11,7,15,8,9,0,0,2,11,9,0,2,7,1,0,7,0,10,7,0,7,14,13,4,5,0,0,0,3,0,0,0,9,6,11,0,9,3,16,0,8,0,0,18,9,4,0,0,0,4,0,14,15,9,12,10,6,0,5,0
2018-08-19T05:00:00Z,11,1,3,19,0,13,0,-1,16,0,4,15,3,2,22,13,9,15,8,9,0,0,3,16,8,0,3,6,1,0,4,0,12,6,0,11,8,11,6,6,0,0,0,5,0,0,0,16,10,8,0,9,5,9,0,9,0,0,14,8,15,0,0,0,8,0,15,13,11,8,11,3,0,8,0
2018-08-19T06:00:00Z,8,1,2,20,0,12,0,-1,11,0,2,17,0,6,17,12,10,7,8,13,0,0,4,21,9,0,3,3,1,0,20,0,13,3,0,14,6,10,3,4,0,0,0,0,0,0,0,15,12,4,0,10,5,6,0,8,0,0,19,10,13,0,0,0,5,0,16,14,12,7,12,2,0,6,0
2018-08-19T07:00:00Z,10,1,5,13,0,8,0,0,8,0,4,18,0,8,23,10,6,6,4,18,0,0,5,19,10,0,2,5,2,0,12,0,14,14,0,17,7,6,4,4,0,0,0,6,0,0,0,9,6,2,0,7,5,5,0,8,0,0,10,15,11,0,0,0,6,0,21,17,11,17,17,3,0,4,0
2018-08-19T08:00:00Z,10,1,6,16,0,8,0,3,6,0,5,18,5,2,21,7,3,6,3,19,0,0,5,19,11,0,7,6,3,0,16,0,11,17,0,16,3,7,4,4,0,0,0,4,0,0,0,11,3,3,0,4,5,6,0,8,0,0,11,18,8,0,0,0,1,0,17,12,6,13,16,3,0,0,0
2018-08-19T09:00:00Z,5,1,5,13,0,6,0,9,4,0,7,15,2,8,30,4,3,9,2,17,0,0,8,18,11,0,4,5,3,0,6,0,8,14,0,14,3,4,7,5,0,0,0,3,0,0,0,13,6,2,0,7,6,4,0,6,0,0,9,19,7,0,0,0,3,0,18,8,6,21,18,7,0,0,0
2018-08-19T10:00:00Z,8,1,6,12,0,4,0,12,5,0,7,10,3,15,22,4,3,9,3,7,0,0,8,12,7,0,4,4,3,0,10,0,5,11,0,7,4,2,4,6,0,0,0,4,0,0,0,14,1,3,0,2,6,5,0,4,0,0,7,17,6,0,0,0,3,0,15,9,5,14,15,10,0,1,0
2018-08-19T11:00:00Z,8,2,8,8,0,6,0,9,5,0,7,7,5,16,16,3,4,14,0,8,0,0,10,8,4,0,8,6,4,0,8,0,4,8,0,5,4,4,9,6,0,0,0,6,0,0,0,11,2,5,0,3,9,7,0,6,0,0,6,14,6,0,0,0,5,0,12,6,10,20,12,9,0,4,0
2018-08-19T12:00:00Z,9,2,6,7,0,9,0,4,9,0,6,6,9,8,5,4,6,11,7,6,0,0,5,12,5,0,1,4,4,0,5,0,4,11,0,4,2,0,8,8,0,0,0,5,0,0,0,7,3,6,0,4,8,8,0,12,0,0,4,9,8,0,0,0,8,0,8,9,9,23,12,9,0,3,0
2018-08-19T13:00:00Z,12,2,9,8,0,7,0,5,9,0,3,8,6,12,11,10,8,12,7,5,0,0,7,16,7,0,2,4,6,0,6,0,4,10,0,4,4,5,10,5,0,0,0,5,0,0,0,12,5,8,0,5,9,9,0,7,0,0,4,6,8,0,0,0,9,0,8,10,6,17,8,8,0,2,0
2018-08-19T14:00:00Z,14,2,6,7,0,7,0,6,9,0,8,6,2,-2,13,22,8,13,10,6,0,0,9,13,7,0,5,9,7,0,6,0,5,10,0,4,8,2,8,3,0,0,0,4,0,0,0,9,7,12,0,7,8,9,0,18,0,0,7,7,10,0,0,0,8,0,9,11,10,17,6,7,0,3,0
2018-08-19T15:00:00Z,11,2,6,9,0,8,0,6,9,0,8,7,6,10,18,31,8,18,9,6,0,0,9,15,6,0,4,6,6,0,7,0,6,9,0,5,6,4,11,8,0,0,0,6,0,0,0,8,8,14,0,5,8,4,0,12,0,0,9,8,12,0,0,0,6,0,8,10,11,16,8,5,0,4,0
2018-08-19T16:00:00Z,11,2,11,10,0,9,0,6,7,0,9,8,7,16,13,21,4,14,8,7,0,0,9,9,5,0,7,8,5,0,10,0,7,6,0,5,6,5,7,7,0,0,0,8,0,0,0,7,10,13,0,7,8,5,0,10,0,0,10,9,10,0,0,0,5,0,11,9,11,21,14,6,0,3,0
2018-08-19T17:00:00Z,10,4,9,9,0,8,0,4,6,0,6,9,7,3,15,5,6,20,6,7,0,0,10,11,7,0,8,10,7,0,7,0,5,8,0,6,7,7,10,8,0,0,0,5,0,0,0,8,10,17,0,6,10,6,0,9,0,0,9,11,6,0,0,0,6,0,12,6,10,22,12,6,0,6,0
2018-08-19T18:00:00Z,6,5,12,9,0,9,0,4,13,0,9,10,9,16,15,5,6,15,6,5,0,0,8,12,6,0,2,10,7,0,11,0,5,8,0,5,6,5,12,6,0,0,0,6,0,0,0,9,5,15,0,7,11,6,0,9,0,0,3,11,8,0,0,0,7,0,11,8,9,26,10,6,0,4,0
2018-08-19T19:00:00Z,11,5,15,9,0,10,0,6,16,0,4,9,8,12,17,5,6,18,5,6,0,0,12,14,8,0,0,12,7,0,8,0,5,6,0,5,8,5,12,8,0,0,0,7,0,0,0,11,4,17,0,6,12,8,0,9,0,0,15,10,7,0,0,0,3,0,13,10,8,30,10,6,0,7,0
2018-08-19T20:00:00Z,8,7,15,11,0,13,0,10,14,0,6,10,12,8,13,6,6,27,5,6,0,0,14,10,10,0,3,13,8,0,6,0,5,3,0,6,6,7,8,9,0,0,0,4,0,0,0,9,6,23,0,7,13,7,0,11,0,0,16,8,5,0,0,0,6,0,13,11,9,30,11,4,0,8,0
2018-08-19T21:00:00Z,10,9,11,8,0,11,0,8,15,0,9,10,19,7,16,5,4,26,4,8,0,0,14,12,11,0,3,8,6,0,8,0,6,12,0,6,6,15,6,8,0,0,0,5,0,0,0,8,3,22,0,8,14,9,0,9,0,0,16,8,5,0,0,0,4,0,11,6,11,22,12,8,0,6,0
2018-08-19T22:00:00Z,8,8,11,5,0,10,0,11,19,0,10,8,20,9,14,4,4,23,0,6,0,0,20,9,11,0,6,10,6,0,7,0,6,9,0,6,6,5,9,8,0,0,0,10,0,0,0,4,3,21,0,5,12,6,0,5,0,0,17,7,6,0,0,0,5,0,11,7,8,27,12,6,0,8,0
2018-08-19T23:00:00Z,13,7,10,6,0,12,0,11,23,0,8,8,13,9,10,6,3,21,6,9,0,0,11,10,10,0,11,7,6,0,10,0,7,6,0,7,8,7,9,7,0,0,0,12,0,0,0,5,2,17,0,8,10,3,0,1,0,0,9,7,4,0,0,0,4,0,12,5,10,30,10,7,0,7,0
2018-08-20T00:00:00Z,9,7,8,6,0,9,0,7,14,0,14,8,13,12,16,8,6,18,9,7,0,0,11,10,11,0,12,12,6,0,10,0,7,5,0,8,7,10,8,8,0,0,0,12,17,0,0,5,5,16,0,6,5,4,0,0,14,0,14,7,6,0,0,0,4,0,12,9,8,29,10,7,6,5,0
2018-08-20T01:00:00Z,12,7,7,9,0,10,0,3,14,0,10,7,22,7,12,9,8,21,7,8,0,0,11,10,13,0,14,8,5,0,12,0,8,6,0,7,6,6,4,9,0,0,0,13,0,0,0,6,6,25,0,6,4,2,0,1,0,0,15,7,7,0,0,0,6,0,12,11,8,30,9,6,0,4,0
2018-08-20T02:00:00Z,12,7,4,11,0,12,0,0,15,0,12,6,12,10,14,9,6,23,7,6,0,0,6,10,18,0,10,14,5,0,10,0,8,6,0,5,6,0,7,8,0,0,0,15,0,0,0,4,7,26,0,4,3,8,0,2,0,0,14,8,8,0,0,0,5,0,10,12,10,19,12,7,0,7,0
2018-08-20T03:00:00Z,14,6,5,11,0,10,0,-1,25,0,10,6,12,12,10,9,10,28,11,6,0,0,5,10,22,0,9,11,6,0,17,0,9,8,0,6,5,7,9,10,0,0,0,16,0,0,0,8,8,23,0,6,3,7,0,3,0,0,13,8,11,0,0,0,5,0,10,13,12,12,8,8,0,4,0
2018-08-20T04:00:00Z,15,6,4,10,0,10,0,-2,22,0,13,8,5,12,11,9,13,27,13,5,0,0,7,10,30,0,9,10,6,0,14,0,11,10,0,7,5,7,9,8,0,0,0,26,0,0,0,8,7,29,0,11,2,5,0,4,0,0,20,6,13,0,0,0,10,0,9,13,19,12,13,9,0,7,0
2018-08-20T05:00:00Z,12,6,7,9,0,16,0,-1,15,0,13,12,66,15,16,9,14,33,13,5,0,0,6,15,31,0,8,15,14,0,13,0,10,15,0,6,5,5,11,10,0,0,0,24,0,0,0,5,9,12,0,17,3,3,0,9,0,0,18,7,19,0,0,0,12,0,11,12,18,11,13,10,0,4,0
2018-08-20T06:00:00Z,12,4,14,16,0,18,0,1,10,0,14,11,5,15,14,7,14,14,12,8,0,0,5,34,36,0,5,21,12,0,10,0,11,17,0,7,9,10,17,11,0,0,0,20,0,0,0,8,10,4,0,14,3,5,0,5,0,0,18,5,21,0,0,0,20,0,11,13,17,22,12,8,0,8,0
2018-08-20T07:00:00Z,13,4,11,14,0,17,0,3,9,0,14,11,62,15,18,5,14,7,15,9,0,0,5,53,34,0,9,19,12,0,11,0,11,11,0,9,13,11,21,14,0,0,0,20,0,0,0,11,11,3,0,11,3,5,0,2,0,0,16,6,17,0,0,0,19,0,16,13,17,19,15,7,0,10,0
2018-08-20T08:00:00Z,13,6,11,13,0,21,0,10,7,0,12,10,67,18,18,5,8,9,13,12,0,0,3,52,22,0,9,14,11,0,10,0,8,10,0,11,12,13,16,15,0,0,0,28,0,0,0,14,9,5,0,11,6,10,0,12,0,0,15,6,14,0,0,0,7,0,15,11,18,12,12,8,0,8,0
2018-08-20T09:00:00Z,14,5,10,13,0,11,0,11,6,0,14,10,56,13,27,5,6,13,15,9,0,0,4,35,11,0,10,14,10,0,11,0,11,13,0,9,9,13,16,18,0,0,0,21,0,0,0,14,6,4,0,12,5,6,0,27,0,0,9,9,13,0,0,0,6,0,18,11,18,13,13,8,0,8,0
2018-08-20T10:00:00Z,13,5,2,22,0,17,0,8,6,0,11,21,504,22,15,5,8,15,8,10,0,0,7,48,14,0,11,16,11,0,9,0,10,15,0,8,8,9,22,15,0,0,0,17,0,0,0,11,8,5,0,6,6,6,0,7,0,0,8,12,14,0,0,0,4,0,8,11,20,13,12,8,0,6,0
2018-08-20T11:00:00Z,15,4,12,18,0,18,0,5,10,0,12,13,52,0,19,5,7,15,9,10,0,0,9,41,19,0,14,15,9,0,14,0,9,22,0,7,11,9,13,12,0,0,0,18,0,0,10,7,10,6,0,4,4,8,0,4,0,0,6,10,14,0,0,0,7,0,11,8,18,14,10,7,0,8,0
2018-08-20T12:00:00Z,14,4,17,18,0,12,0,5,14,0,12,11,45,0,14,5,8,14,7,10,0,0,6,50,18,0,10,12,9,0,13,0,12,16,0,8,7,6,16,12,0,0,0,14,0,0,10,7,7,11,0,4,3,6,0,2,0,0,4,9,14,0,0,0,8,0,13,10,14,10,10,6,0,13,0
2018-08-20T13:00:00Z,11,4,11,21,0,18,0,12,9,0,15,12,435,0,20,5,4,12,12,9,0,0,8,34,7,0,12,20,10,0,16,0,13,15,0,6,7,7,16,14,0,0,0,18,0,21,9,5,8,6,0,2,3,11,0,2,0,0,6,8,14,0,0,0,8,0,12,8,12,10,12,5,0,11,0
2018-08-20T14:00:00Z,16,6,20,21,0,13,0,11,11,0,11,14,83,16,19,5,9,14,10,8,0,0,9,60,13,0,12,18,8,0,10,0,24,20,0,8,8,0,16,15,0,0,0,17,0,10,11,7,9,4,0,4,6,9,0,4,0,0,8,8,12,0,0,0,10,0,12,8,14,9,6,6,0,6,0
2018-08-20T15:00:00Z,16,7,12,19,0,12,0,7,6,0,15,10,140,11,12,4,7,10,13,6,0,0,7,43,18,0,14,15,8,0,11,0,10,20,0,5,7,7,14,13,0,0,0,18,0,12,11,9,10,4,0,5,5,10,0,4,0,0,8,9,13,0,0,0,12,0,12,11,13,9,10,7,0,8,0
2018-08-20T16:00:00Z,11,7,13,16,0,11,0,4,4,0,13,12,8,10,21,4,7,9,8,7,0,0,5,23,13,0,10,13,7,0,10,0,6,22,0,6,6,8,16,15,0,0,0,16,0,14,7,6,4,3,0,5,3,8,0,12,0,0,7,10,13,0,0,0,11,0,10,9,12,14,10,6,0,16,0
2018-08-20T17:00:00Z,10,10,14,15,0,8,0,6,6,0,9,8,8,13,18,5,7,10,15,5,0,0,6,16,9,0,13,13,9,0,12,0,6,20,0,6,9,10,17,16,0,0,0,20,0,12,7,8,5,3,0,4,6,11,0,7,0,0,8,11,11,0,0,0,7,0,10,12,8,13,12,4,0,12,0
2018-08-20T18:00:00Z,14,11,14,14,0,11,0,5,5,0,4,9,4,9,17,6,6,14,24,6,0,0,9,11,16,0,14,11,8,0,12,0,7,22,0,5,8,10,16,14,0,0,0,21,0,14,7,10,5,4,0,4,6,8,0,5,0,0,9,11,13,0,0,0,10,0,10,11,9,10,14,5,0,14,0
2018-08-20T19:00:00Z,16,12,10,11,0,14,0,4,8,0,6,8,6,7,14,5,6,8,7,8,0,0,7,11,18,0,16,14,6,0,14,0,12,21,0,5,6,7,12,10,0,0,0,23,0,12,5,9,6,3,0,4,6,9,0,6,0,0,8,9,7,0,0,0,10,0,14,11,12,17,14,5,0,11,0
2018-08-20T20:00:00Z,14,13,11,23,0,13,0,3,5,0,8,9,4,9,16,10,10,14,9,6,0,0,11,13,13,0,18,7,6,0,17,0,7,22,0,5,5,2,10,10,0,0,0,22,0,14,5,11,6,3,0,5,7,5,0,6,0,0,8,10,10,0,0,0,9,0,15,13,11,14,12,4,0,13,0
2018-08-20T21:00:00Z,12,9,5,18,0,11,0,3,2,0,6,7,3,10,12,15,6,7,8,8,0,0,10,11,14,0,10,11,6,0,17,0,6,19,0,6,5,2,13,10,0,0,0,18,0,11,6,12,6,4,0,6,5,9,0,4,0,0,7,10,12,0,0,0,8,0,13,22,14,10,14,5,0,14,0
2018-08-20T22:00:00Z,13,4,8,25,0,10,0,2,4,0,5,8,5,9,11,7,6,7,6,7,0,0,11,12,14,0,10,7,5,0,16,0,9,22,0,4,4,2,9,8,0,0,0,19,0,7,6,17,2,7,0,8,4,5,0,3,0,0,6,10,11,0,0,0,3,0,12,19,12,15,14,7,0,16,0
2018-08-20T23:00:00Z,12,3,10,27,0,7,0,5,5,0,9,6,8,8,10,3,5,14,5,4,0,0,11,12,9,0,8,6,5,0,16,0,6,16,0,3,8,9,6,5,0,0,0,20,0,3,3,14,7,8,0,4,6,2,0,3,0,0,8,11,13,0,0,0,5,0,8,13,9,12,14,8,0,16,0
2018-08-21T00:00:00Z,16,3,12,23,0,6,0,3,3,0,6,6,6,8,11,3,4,9,6,5,0,0,8,11,10,0,7,12,6,0,16,0,8,18,0,8,7,8,6,4,0,0,0,0,18,3,4,14,4,8,0,2,6,1,0,4,11,0,8,10,13,0,0,0,4,0,7,12,14,8,15,14,4,18,0
2018-08-21T01:00:00Z,10,4,10,17,0,5,0,-1,3,0,4,5,6,9,15,3,4,13,6,4,0,0,9,11,11,0,6,19,6,0,17,0,7,20,0,6,6,7,6,5,0,0,0,0,0,1,0,15,5,7,0,2,8,0,0,4,0,0,4,9,11,0,0,0,6,0,6,12,18,14,14,15,0,17,0
2018-08-21T02:00:00Z,13,3,9,28,0,8,0,0,4,0,9,5,5,9,14,4,8,11,5,5,0,0,9,10,9,0,7,18,6,0,15,0,7,18,0,5,5,7,6,8,0,0,0,0,0,-1,1,15,4,5,0,3,10,3,0,4,0,0,61,11,10,0,0,0,4,0,8,12,19,3,12,12,0,18,0
2018-08-21T03:00:00Z,5,4,5,30,0,9,0,2,4,0,8,3,6,15,13,4,8,8,7,3,0,0,9,10,13,0,5,21,7,0,13,0,4,13,0,4,5,6,6,4,0,0,0,0,0,5,3,16,6,9,0,4,10,-1,0,9,0,0,7,10,12,0,0,0,4,0,11,13,18,7,19,12,0,10,0
2018-08-21T04:00:00Z,15,3,7,25,0,11,0,2,4,0,8,4,1,16,10,4,6,14,9,3,0,0,9,8,11,0,2,15,7,0,12,0,6,18,0,3,7,6,10,6,0,0,0,0,0,1,1,17,8,10,0,4,5,3,0,7,0,0,4,11,13,0,0,0,5,0,8,15,18,8,18,12,0,5,0
2018-08-21T05:00:00Z,16,3,9,30,0,13,0,1,5,0,14,9,3,17,14,8,10,15,10,4,0,0,7,14,10,0,4,11,12,0,8,0,8,10,0,4,6,6,12,6,0,0,0,0,0,0,4,16,8,9,0,7,5,4,0,11,0,0,15,9,15,0,0,0,2,0,8,12,24,15,17,10,0,5,0
2018-08-21T06:00:00Z,14,3,12,28,0,16,0,0,4,0,13,9,21,19,14,5,7,19,8,4,0,0,10,23,8,0,4,13,17,0,8,0,13,15,0,3,4,6,13,11,0,0,0,0,0,2,4,10,10,8,0,3,4,5,0,7,0,0,5,15,18,0,0,0,5,0,6,10,25,17,17,8,0,17,0
2018-08-21T07:00:00Z,10,3,23,29,0,16,0,2,4,0,11,8,40,12,24,4,6,14,9,24,0,0,12,18,7,0,8,9,13,0,6,0,12,14,0,5,0,6,11,8,0,0,0,8,0,2,3,14,7,8,0,4,5,6,0,7,0,0,5,13,16,0,0,0,5,0,10,11,28,19,15,10,0,13,0
2018-08-21T08:00:00Z,14,3,20,37,0,18,0,3,5,0,11,12,159,13,25,2,3,12,12,135,0,0,8,32,9,0,9,11,16,0,7,0,7,10,0,7,6,0,15,10,0,0,0,12,0,2,4,10,10,10,0,3,5,5,0,4,0,0,8,15,7,0,0,0,2,0,13,9,22,19,12,8,0,7,0
2018-08-21T09:00:00Z,12,3,15,30,0,9,0,5,10,0,7,12,33,10,15,2,6,14,10,23,14,0,3,42,13,0,11,14,15,0,19,0,8,14,0,8,4,0,17,10,0,0,0,11,0,6,4,11,10,23,0,3,11,6,0,1,0,0,8,12,12,0,0,0,3,0,18,9,15,7,10,7,0,9,0
2018-08-21T10:00:00Z,7,3,16,28,18,12,0,6,7,0,8,13,267,7,13,3,6,14,10,11,18,0,8,30,13,0,13,12,17,0,9,0,9,15,0,7,10,4,16,8,0,0,0,12,0,13,6,9,14,21,0,2,14,6,0,6,0,0,4,10,15,0,0,0,3,0,12,8,12,8,7,8,0,5,0
2018-08-21T11:00:00Z,6,2,17,20,18,10,0,9,21,0,10,12,293,12,19,5,7,13,12,13,14,0,8,26,14,0,15,13,19,0,13,0,12,18,0,8,7,8,10,9,0,0,0,14,0,7,2,12,15,6,0,4,10,9,0,6,0,0,3,12,12,0,0,0,6,0,14,10,15,10,0,6,0,4,0
2018-08-21T12:00:00Z,7,3,16,14,14,12,0,9,18,0,9,10,23,13,15,5,6,19,12,25,14,0,6,40,9,0,5,0,9,0,13,0,9,18,0,8,8,6,11,9,0,0,0,12,0,7,4,9,11,7,0,4,10,5,0,2,0,0,2,10,13,0,0,0,2,0,10,8,14,12,0,6,0,7,0
2018-08-21T13:00:00Z,8,3,12,12,17,13,0,8,10,0,11,16,100,11,9,5,7,12,16,9,9,0,5,50,10,0,3,0,7,0,8,0,10,16,0,5,5,4,12,12,0,0,0,10,0,8,9,8,15,16,0,3,10,8,0,1,0,0,7,10,15,0,0,0,8,0,9,10,14,13,0,8,0,7,0
2018-08-21T14:00:00Z,12,3,10,11,16,13,0,5,9,0,12,12,413,7,11,6,9,15,14,7,14,0,2,24,10,0,6,0,10,0,4,0,8,13,0,5,10,9,0,10,0,0,0,5,0,16,5,10,11,21,0,2,9,6,0,3,0,0,12,9,11,0,0,0,8,0,11,8,14,11,0,8,0,5,0
2018-08-21T15:00:00Z,13,4,11,10,13,12,0,4,8,0,13,10,48,8,11,5,8,16,10,7,13,0,8,14,8,0,6,0,12,0,5,0,8,20,0,5,6,5,0,10,0,0,0,0,0,7,8,11,6,15,0,5,9,9,0,10,0,0,10,7,14,0,0,0,9,0,10,8,16,9,0,8,0,6,0
2018-08-21T16:00:00Z,8,6,20,17,12,12,0,9,8,0,15,29,20,10,13,6,8,14,11,10,14,0,4,16,7,0,6,0,11,0,4,0,8,24,0,7,7,7,12,9,0,0,0,0,0,7,5,9,6,12,0,6,9,6,0,8,0,0,10,6,12,0,0,0,8,0,14,8,14,10,0,10,0,8,0
2018-08-21T17:00:00Z,9,5,19,12,12,16,0,6,10,0,14,14,10,10,12,8,8,16,9,10,11,0,5,13,12,0,6,0,10,0,11,0,10,28,0,6,9,7,13,13,0,0,0,0,0,9,4,14,7,14,0,9,10,4,0,13,0,0,15,9,9,0,0,0,10,0,10,7,13,10,0,8,0,8,0
2018-08-21T18:00:00Z,11,5,14,12,12,16,0,5,14,0,13,13,9,8,11,6,10,21,10,31,14,0,5,12,7,0,4,0,9,0,9,0,9,30,0,8,8,9,16,16,0,0,0,0,0,8,7,17,7,15,0,12,7,5,0,14,0,0,14,8,8,0,0,0,8,0,12,10,15,14,0,7,0,9,0
2018-08-21T19:00:00Z,14,5,11,9,11,15,0,4,12,0,13,13,11,7,13,18,14,25,12,12,14,0,5,15,7,0,7,0,9,0,9,0,8,35,0,8,10,9,17,16,0,0,0,14,0,5,10,24,8,17,0,12,3,6,0,11,0,0,16,7,9,0,0,0,11,0,15,9,14,11,0,7,0,10,0
