,"(-2.094278, 57.15736)","(-5.928833, 54.59965)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-0.125889, 51.52229)","(-7.329115, 55.001225)","(-2.334139, 53.48481)","(-4.255161, 55.85773)","(-4.258889, 55.85917)","(-3.704399, 56.010319)","(-1.325283, 51.571078)","(-0.068218, 51.5993)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.546472, 53.80378)","(-1.133006, 52.631348)","(-7.900328, 54.43951)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(-1.146447, 52.95473)","(-4.691462, 51.781784)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(0.634889, 51.45617)","(-1.473306, 53.37772)","(-1.395778, 50.90814)","(-2.175133, 53.02821)","(0.317969, 51.47707)"
2001-01-08T12:00:00Z,9,0,27,26,31,25,20,20,18,0,12,22,0,23,18,10,12,13,17,65,10,22,5,9,21,22,13,20,20,26
2001-01-08T13:00:00Z,8,0,31,27,31,29,21,18,16,0,10,25,0,26,20,12,9,10,14,60,10,21,9,13,20,25,16,23,16,26
2001-01-08T14:00:00Z,12,0,35,34,30,52,21,27,22,0,10,29,0,23,18,16,8,8,20,78,13,20,5,14,20,23,13,25,16,30
2001-01-08T15:00:00Z,20,0,27,26,22,78,25,36,26,0,13,25,0,23,25,18,13,7,18,65,12,22,10,20,22,21,9,31,16,31
2001-01-08T16:00:00Z,36,0,29,30,27,68,25,25,26,0,17,21,0,25,21,20,18,8,16,56,12,21,12,17,26,20,20,31,16,31
2001-01-08T17:00:00Z,26,0,27,36,29,104,26,16,17,0,18,21,0,26,17,21,14,23,16,46,12,22,14,33,22,18,21,21,18,31
2001-01-08T18:00:00Z,27,0,31,40,26,57,25,12,13,0,20,25,0,26,18,20,16,23,18,55,12,22,13,61,29,20,20,20,9,34
2001-01-08T19:00:00Z,23,0,26,35,20,43,25,9,7,0,20,23,0,14,30,20,17,39,14,43,10,17,14,75,26,20,17,27,8,31
2001-01-08T20:00:00Z,29,0,21,39,10,40,23,8,7,0,17,14,0,13,29,20,17,27,14,59,10,17,10,56,23,21,14,36,16,22
2001-01-08T21:00:00Z,22,0,27,36,18,30,29,8,4,0,17,17,0,20,29,18,20,7,14,59,10,21,5,47,26,14,16,34,21,10
2001-01-08T22:00:00Z,13,0,27,34,22,39,27,13,12,0,14,25,0,23,23,20,16,16,13,46,12,23,10,33,26,9,17,34,22,14
2001-01-08T23:00:00Z,12,0,30,25,25,31,22,8,10,0,13,23,0,26,22,17,16,10,9,40,12,21,9,39,25,9,14,26,20,20
2001-01-09T00:00:00Z,9,0,27,21,25,46,27,8,9,0,13,23,0,27,22,13,17,5,8,38,10,22,10,22,26,12,14,26,21,16
2001-01-09T01:00:00Z,9,0,27,23,23,21,25,9,7,0,13,21,0,26,20,16,18,13,7,36,10,23,12,17,26,14,16,22,21,20
2001-01-09T02:00:00Z,10,0,26,26,26,8,25,7,1,0,12,22,0,26,17,17,16,12,9,38,9,25,13,14,23,17,16,30,27,16
2001-01-09T03:00:00Z,7,0,23,21,27,17,27,7,3,0,10,23,0,22,17,17,17,10,8,33,9,22,13,13,26,17,14,25,21,16
2001-01-09T04:00:00Z,5,0,25,22,25,13,27,10,8,0,9,25,0,23,17,14,16,9,10,34,8,27,16,12,22,20,10,22,13,21
2001-01-09T05:00:00Z,5,0,25,20,27,12,29,7,9,0,10,23,0,26,16,18,18,14,9,39,8,31,16,8,26,21,14,27,18,27
2001-01-09T06:00:00Z,5,0,40,23,36,5,40,9,14,0,9,25,0,30,16,17,18,14,9,47,8,33,14,16,30,20,21,27,18,51
2001-01-09T07:00:00Z,8,0,75,26,52,16,49,22,34,0,10,33,0,44,18,27,22,1,12,56,10,36,16,26,47,20,23,36,36,49
2001-01-09T08:00:00Z,9,0,53,33,52,23,57,23,61,0,16,55,0,59,22,31,38,9,17,82,13,42,18,18,62,30,44,46,59,56
2001-01-09T09:00:00Z,12,0,85,42,70,21,77,47,74,0,21,83,0,66,26,31,42,12,30,92,16,52,18,27,52,0,68,68,60,70
2001-01-09T10:00:00Z,23,0,75,62,91,33,74,85,73,0,27,79,0,94,26,34,49,23,25,91,14,57,16,16,30,44,74,0,57,87
2001-01-09T11:00:00Z,34,0,70,51,66,30,81,90,86,0,23,86,0,79,30,36,61,20,21,86,13,66,14,30,33,38,59,49,48,57
2001-01-09T12:00:00Z,36,0,70,44,66,52,70,55,65,0,23,65,0,59,20,38,59,10,30,92,14,66,14,22,20,36,60,26,73,25
2001-01-09T13:00:00Z,12,0,77,40,0,86,66,59,61,0,33,49,0,55,21,29,56,18,25,68,16,62,0,17,25,25,36,36,43,31
2001-01-09T14:00:00Z,16,0,0,40,0,69,66,47,72,0,35,57,0,52,22,21,56,13,23,85,12,75,0,10,42,23,83,36,46,39
2001-01-09T15:00:00Z,39,0,61,51,62,62,69,26,56,0,38,62,0,0,33,30,56,12,27,92,13,96,0,21,39,22,78,42,42,31
2001-01-09T16:00:00Z,38,0,55,38,53,34,78,27,57,0,40,61,0,0,66,40,46,9,33,82,18,92,0,22,35,25,82,39,56,29
2001-01-09T17:00:00Z,14,0,43,35,53,27,60,42,88,0,42,52,0,65,34,33,49,8,55,66,20,60,0,20,33,82,88,34,51,36
2001-01-09T18:00:00Z,31,0,39,29,48,47,39,30,55,0,42,40,0,51,40,43,51,25,48,60,17,49,0,9,34,22,96,36,44,35
2001-01-09T19:00:00Z,39,0,40,30,40,62,49,21,39,0,46,38,0,42,26,48,39,18,40,44,16,51,0,14,30,23,77,33,48,25
2001-01-09T20:00:00Z,38,0,35,33,36,48,42,22,38,0,40,35,0,38,27,48,30,16,46,38,13,46,0,22,29,27,72,27,47,23
2001-01-09T21:00:00Z,59,0,34,29,35,98,30,21,40,0,29,30,0,34,22,33,33,25,44,34,13,43,0,18,26,26,64,26,34,23
2001-01-09T22:00:00Z,29,0,29,25,29,78,23,20,42,0,26,26,0,30,22,27,34,13,33,33,9,43,0,17,23,26,62,23,30,18
2001-01-09T23:00:00Z,18,0,29,26,29,100,26,22,35,0,25,30,0,29,23,23,27,16,14,30,10,44,0,21,20,26,52,21,18,25
2001-01-10T00:00:00Z,7,0,31,23,34,105,30,27,36,0,23,31,0,33,25,17,18,10,8,30,8,39,0,21,17,23,42,16,18,21
2001-01-10T01:00:00Z,5,0,35,21,35,90,27,27,31,0,22,33,0,34,23,20,12,10,7,31,5,35,16,16,18,21,33,16,20,18
2001-01-10T02:00:00Z,4,0,30,22,29,107,16,30,27,0,25,26,0,29,20,9,10,14,12,29,5,26,14,18,22,17,27,16,12,20
2001-01-10T03:00:00Z,1,0,22,17,25,60,12,31,31,0,26,22,0,22,20,7,9,20,17,22,5,29,13,17,21,16,22,16,13,13
2001-01-10T04:00:00Z,4,0,23,18,22,38,10,33,33,0,23,23,0,21,16,8,8,12,18,20,5,30,14,16,21,22,14,17,13,17
2001-01-10T05:00:00Z,3,0,23,20,23,40,10,25,22,0,21,22,0,21,16,7,10,8,10,21,7,20,12,13,22,26,13,17,14,22
2001-01-10T06:00:00Z,12,0,25,18,26,21,12,25,38,0,22,23,0,21,13,8,13,10,21,22,10,17,10,13,25,23,14,20,10,23
2001-01-10T07:00:00Z,7,0,27,21,33,9,21,31,55,0,23,26,0,25,17,9,10,12,27,27,16,9,10,13,29,22,17,22,18,25
2001-01-10T08:00:00Z,14,0,30,26,35,4,17,66,81,0,22,26,0,27,20,13,14,13,29,31,25,14,12,16,30,21,25,26,35,25
2001-01-10T09:00:00Z,8,0,31,26,38,10,20,81,147,0,22,26,0,29,18,17,20,13,23,35,25,13,13,18,25,21,23,21,21,23
2001-01-10T10:00:00Z,8,0,33,21,36,16,20,94,105,0,22,26,0,27,14,16,16,8,22,35,14,10,13,17,23,22,21,18,16,22
2001-01-10T11:00:00Z,9,0,34,0,0,10,17,36,77,0,22,29,0,30,9,12,16,9,26,39,12,12,13,18,23,22,23,21,13,22
2001-01-10T12:00:00Z,10,0,31,0,0,5,13,14,43,0,22,30,0,29,8,12,16,10,27,0,10,13,13,22,21,22,33,23,12,23
2001-01-10T13:00:00Z,8,0,30,13,0,3,14,16,44,0,22,26,0,26,10,14,12,14,33,36,14,16,13,17,21,26,29,22,14,25
2001-01-10T14:00:00Z,12,0,33,18,0,10,16,0,59,0,21,27,0,26,9,16,12,9,25,33,12,18,16,22,23,31,34,23,12,27
2001-01-10T15:00:00Z,23,0,30,20,36,1,20,0,47,0,17,29,0,30,10,17,17,5,25,35,18,21,16,17,25,29,38,25,9,25
2001-01-10T16:00:00Z,18,0,29,14,34,4,21,0,53,0,16,27,0,27,10,17,16,9,38,29,21,22,16,18,27,26,29,27,20,23
2001-01-10T17:00:00Z,10,0,27,10,29,8,25,20,62,0,13,26,0,25,12,25,14,8,31,25,14,21,12,14,21,25,25,26,21,27
2001-01-10T18:00:00Z,8,0,26,10,29,16,18,20,48,0,12,26,0,23,14,21,16,10,30,25,16,17,13,10,18,27,38,22,13,26
2001-01-10T19:00:00Z,9,0,25,12,25,13,17,13,31,0,12,23,0,22,17,17,12,10,33,23,13,16,10,10,20,29,27,20,13,22
2001-01-10T20:00:00Z,22,0,22,12,23,7,13,12,29,0,12,21,0,20,13,12,10,13,23,20,12,14,10,7,18,26,16,21,13,17
2001-01-10T21:00:00Z,9,0,21,20,21,8,10,8,23,0,12,18,0,20,10,10,9,10,25,20,16,18,10,4,20,27,14,20,10,18
2001-01-10T22:00:00Z,14,0,18,13,18,9,12,10,25,0,14,17,0,17,13,12,9,14,25,16,12,16,10,7,20,30,22,18,8,16
2001-01-10T23:00:00Z,8,0,17,13,17,9,12,12,26,0,13,17,0,16,10,13,9,13,25,16,13,18,10,7,20,27,26,17,8,20
2001-01-11T00:00:00Z,9,0,17,12,17,0,12,14,27,0,12,18,0,16,10,7,9,12,26,16,12,14,10,4,20,27,14,16,10,21
2001-01-11T01:00:00Z,7,0,14,10,16,9,12,8,4,0,13,14,0,14,10,9,10,10,27,13,10,17,10,5,20,29,14,13,10,20
2001-01-11T02:00:00Z,0,0,17,8,16,1,9,7,-3,0,13,17,0,16,12,8,9,7,29,17,9,14,8,5,17,30,13,16,9,16
2001-01-11T03:00:00Z,5,0,18,9,18,1,9,7,-1,0,10,17,0,17,10,8,9,7,33,17,10,12,8,9,18,31,12,14,8,20
2001-01-11T04:00:00Z,7,0,21,12,22,0,10,8,0,0,12,21,0,22,12,8,9,8,29,20,12,12,9,8,23,29,10,21,5,22
2001-01-11T05:00:00Z,7,0,23,10,23,1,8,8,5,0,14,21,0,22,16,12,10,8,18,23,8,16,8,7,26,27,12,22,7,22
2001-01-11T06:00:00Z,10,0,22,13,22,-1,13,8,12,0,14,23,0,18,14,13,13,8,21,20,13,20,7,5,26,26,17,25,10,17
2001-01-11T07:00:00Z,27,0,31,16,30,1,16,18,39,0,16,29,0,26,13,18,10,8,22,33,14,21,9,12,26,29,26,23,10,26
2001-01-11T08:00:00Z,10,0,36,26,36,8,23,21,65,0,17,30,0,29,13,21,18,22,29,34,17,29,34,13,27,26,47,30,17,25
2001-01-11T09:00:00Z,13,0,34,22,39,5,26,31,61,0,20,30,0,30,12,20,26,10,36,35,20,30,10,18,29,23,43,35,14,27
2001-01-11T10:00:00Z,22,0,36,31,35,5,25,34,81,0,18,30,0,30,0,16,20,7,35,36,13,29,10,16,27,26,55,35,12,25
2001-01-11T11:00:00Z,17,0,34,29,35,5,23,34,113,0,17,29,0,29,0,18,20,8,29,36,14,25,10,20,26,22,57,0,14,26
2001-01-11T12:00:00Z,23,0,35,34,36,3,26,31,143,0,17,27,0,31,5,17,16,10,42,36,12,25,10,20,23,25,52,0,18,29
2001-01-11T13:00:00Z,20,0,34,40,35,5,22,34,117,0,17,25,0,31,12,20,16,12,34,38,13,23,10,27,35,23,46,0,18,31
2001-01-11T14:00:00Z,14,0,34,31,35,5,23,31,120,0,17,26,0,30,9,30,16,12,36,42,16,25,10,49,30,23,49,0,18,29
2001-01-11T15:00:00Z,39,0,33,34,36,3,21,40,101,0,17,27,0,29,9,30,14,12,34,36,18,23,12,16,29,23,39,0,17,25
2001-01-11T16:00:00Z,25,0,30,30,31,5,17,38,99,0,18,27,0,26,12,23,13,8,34,34,21,22,12,12,27,23,38,20,17,20
2001-01-11T17:00:00Z,29,0,26,26,27,9,17,29,109,0,17,25,0,25,12,18,12,7,26,30,20,25,12,10,27,23,35,22,14,21
2001-01-11T18:00:00Z,35,0,31,29,29,7,20,30,87,0,17,26,0,26,9,20,12,12,20,33,16,21,12,12,26,22,35,23,16,18
2001-01-11T19:00:00Z,27,0,33,26,30,9,16,31,79,0,18,26,0,30,9,21,10,9,20,34,14,20,10,10,23,20,30,22,13,18
2001-01-11T20:00:00Z,23,0,33,23,30,10,14,21,60,0,18,26,0,29,9,17,10,9,21,34,13,20,10,10,22,22,25,22,14,22
2001-01-11T21:00:00Z,31,0,29,25,29,3,16,18,64,0,20,25,0,27,9,13,12,17,25,81,12,18,10,9,21,21,31,20,14,25
2001-01-11T22:00:00Z,18,0,29,20,34,3,16,16,55,0,20,25,0,27,10,14,13,8,23,61,10,16,9,8,20,22,26,17,12,21
2001-01-11T23:00:00Z,8,0,27,21,26,3,14,14,56,0,18,22,0,27,9,14,10,13,25,35,12,17,10,4,17,22,25,16,12,29
2001-01-12T00:00:00Z,7,0,26,17,25,1,14,16,39,0,17,21,0,25,10,13,9,8,22,30,10,14,10,5,14,21,16,14,12,25
2001-01-12T01:00:00Z,7,0,23,16,23,5,13,13,23,0,16,20,0,23,9,12,10,13,20,23,9,14,10,4,16,22,16,14,10,23
2001-01-12T02:00:00Z,5,0,21,18,22,0,12,14,16,0,16,20,0,22,9,10,9,12,23,22,10,16,9,3,17,20,18,14,8,21
2001-01-12T03:00:00Z,7,0,21,17,22,1,12,13,14,0,16,20,0,23,10,9,10,14,18,22,8,14,9,1,14,20,21,14,9,22
2001-01-12T04:00:00Z,7,0,21,17,22,1,9,9,10,0,14,18,0,22,10,9,10,8,16,23,8,14,10,4,17,21,18,16,7,23
2001-01-12T05:00:00Z,13,0,21,16,21,3,10,12,8,0,16,18,0,21,10,10,10,12,13,25,9,13,9,4,17,21,23,17,8,22
2001-01-12T06:00:00Z,20,0,21,18,25,4,12,14,22,0,16,21,0,23,10,14,10,13,21,31,13,14,10,7,21,21,25,20,7,20
2001-01-12T07:00:00Z,14,0,23,30,27,4,16,20,43,0,16,22,0,23,12,17,9,10,22,47,14,17,9,8,21,20,34,20,10,22
2001-01-12T08:00:00Z,23,0,29,30,34,7,21,29,77,0,17,22,0,27,12,23,13,12,29,49,16,22,10,14,22,18,48,21,16,18
2001-01-12T09:00:00Z,27,0,33,31,35,13,29,27,87,0,21,27,0,30,12,23,16,16,21,59,22,20,13,27,25,17,48,26,16,20
2001-01-12T10:00:00Z,17,0,33,25,34,9,34,20,77,0,18,26,0,30,13,23,17,12,25,61,21,21,10,17,23,16,59,34,14,18
2001-01-12T11:00:00Z,44,0,35,29,34,13,38,26,85,0,21,22,0,26,13,29,13,13,25,59,20,30,10,14,25,16,52,26,10,23
2001-01-12T12:00:00Z,31,0,36,27,35,14,34,27,74,0,22,23,0,29,14,31,14,8,23,62,22,33,12,16,18,17,55,26,14,25
2001-01-12T13:00:00Z,27,0,30,23,30,14,26,34,74,0,21,23,0,27,14,23,13,13,22,53,21,31,9,18,21,17,47,27,21,21
2001-01-12T14:00:00Z,27,0,30,27,31,0,30,33,82,0,21,22,0,25,14,34,17,12,21,44,23,31,9,13,23,17,51,25,21,21
2001-01-12T15:00:00Z,18,0,31,31,29,0,33,25,83,0,23,25,0,25,16,27,17,17,21,48,21,35,12,18,27,17,48,26,17,25
2001-01-12T16:00:00Z,21,0,30,34,31,12,29,33,92,0,21,25,0,42,14,25,13,16,21,43,23,26,10,18,27,17,38,26,13,20
2001-01-12T17:00:00Z,23,0,27,30,26,12,29,25,83,0,18,23,0,23,16,20,16,22,22,36,17,26,14,14,23,17,27,27,14,20
2001-01-12T18:00:00Z,18,0,26,23,25,26,26,26,74,0,18,21,0,22,14,25,14,20,13,36,17,26,14,17,23,16,34,27,14,20
2001-01-12T19:00:00Z,13,0,23,23,23,22,25,21,82,0,18,20,0,21,13,23,17,21,20,36,20,25,14,18,22,18,31,26,16,17
2001-01-12T20:00:00Z,14,0,25,35,23,17,20,18,83,0,17,22,0,23,16,20,13,20,20,34,14,23,13,18,23,18,25,26,18,16
2001-01-12T21:00:00Z,10,0,22,22,22,16,20,18,72,0,17,18,0,20,16,22,13,30,21,31,14,26,13,18,23,20,40,26,17,17
2001-01-12T22:00:00Z,10,0,21,22,22,20,20,14,66,0,18,20,0,21,16,18,16,23,18,31,14,26,13,18,23,23,40,22,12,23
2001-01-12T23:00:00Z,9,0,25,25,23,16,21,13,64,0,17,21,0,23,13,18,14,23,16,30,18,22,13,20,22,18,36,23,14,21
2001-01-13T00:00:00Z,9,0,23,23,23,16,22,10,46,0,17,20,0,23,13,18,13,20,16,29,16,20,13,18,21,21,34,20,13,20
2001-01-13T01:00:00Z,9,0,23,17,23,21,18,9,38,0,18,21,0,25,13,17,13,22,13,27,10,21,12,17,21,26,34,20,14,21
2001-01-13T02:00:00Z,10,0,23,17,25,21,17,8,21,0,20,22,0,25,14,16,13,22,16,27,14,30,12,17,22,26,27,20,12,23
2001-01-13T03:00:00Z,12,0,23,14,26,21,18,10,20,0,17,25,0,26,13,17,12,21,12,26,13,21,10,17,25,25,21,21,12,23
2001-01-13T04:00:00Z,14,0,26,16,26,26,18,9,17,0,18,25,0,26,14,12,12,18,10,26,12,16,10,16,23,25,17,20,10,21
2001-01-13T05:00:00Z,13,0,26,16,27,22,17,12,10,0,17,26,0,27,16,16,12,17,10,27,12,17,10,17,21,25,16,21,12,22
2001-01-13T06:00:00Z,14,0,27,18,30,17,21,14,14,0,23,31,0,27,17,20,13,20,13,29,17,17,10,14,23,23,18,25,14,30
2001-01-13T07:00:00Z,16,0,29,22,33,20,29,17,20,0,29,33,0,27,18,33,20,16,17,34,20,23,12,22,25,20,31,22,14,26
2001-01-13T08:00:00Z,21,0,31,25,42,27,39,21,39,0,26,38,0,33,22,34,26,20,22,43,22,34,10,29,23,16,52,23,25,33
2001-01-13T09:00:00Z,21,0,35,26,51,29,33,57,62,0,27,30,0,34,22,49,27,13,29,46,29,31,13,27,25,17,61,22,25,31
2001-01-13T10:00:00Z,21,0,40,27,44,30,39,46,66,0,23,27,0,35,25,42,27,31,23,47,27,35,14,23,27,17,64,22,25,16
2001-01-13T11:00:00Z,21,0,40,35,39,40,27,172,78,0,18,26,0,26,20,31,18,16,20,48,29,31,18,33,26,16,36,26,22,14
2001-01-13T12:00:00Z,21,0,26,33,23,33,25,156,70,0,14,22,0,20,20,33,23,21,22,46,27,31,17,27,16,12,38,25,21,14
2001-01-13T13:00:00Z,21,0,20,36,20,30,33,20,48,0,16,17,0,13,17,34,17,14,27,33,27,27,21,27,14,12,46,23,21,14
2001-01-13T14:00:00Z,20,0,21,40,17,36,33,21,57,0,16,16,0,14,18,35,18,13,21,33,31,26,17,14,13,27,66,23,21,14
2001-01-13T15:00:00Z,17,0,21,38,22,43,29,18,52,0,12,17,0,18,16,49,20,16,27,34,29,25,10,10,17,20,48,22,23,20
2001-01-13T16:00:00Z,17,0,27,30,27,57,42,26,60,0,14,25,0,25,16,44,16,23,59,34,34,27,10,16,22,20,47,26,29,23
2001-01-13T17:00:00Z,21,0,33,30,31,130,39,36,70,0,20,27,0,29,18,51,16,34,64,31,35,22,16,9,22,22,39,27,35,31
2001-01-13T18:00:00Z,18,0,36,26,31,157,46,42,74,0,23,27,0,30,20,46,16,60,43,33,34,18,17,4,23,23,35,27,68,31
2001-01-13T19:00:00Z,17,0,33,20,33,208,33,59,87,0,20,27,0,31,21,46,9,23,35,33,36,20,14,10,26,25,49,38,17,25
2001-01-13T20:00:00Z,14,0,35,17,31,150,33,59,92,0,18,29,0,33,16,38,9,23,25,34,38,21,13,13,27,22,51,38,8,25
2001-01-13T21:00:00Z,14,0,34,14,33,190,38,64,99,0,18,30,0,29,12,35,8,30,39,30,36,20,12,17,30,23,73,35,9,26
2001-01-13T22:00:00Z,16,0,33,16,31,174,29,62,81,0,18,31,0,29,10,34,8,59,49,30,36,18,9,16,25,23,79,27,8,23
2001-01-13T23:00:00Z,13,0,25,14,29,103,9,70,90,0,18,26,0,26,12,48,7,30,38,31,38,14,9,25,26,21,68,22,9,18
2001-01-14T00:00:00Z,13,0,27,17,26,46,8,56,75,0,18,21,0,25,12,42,7,18,49,29,38,14,8,23,23,18,59,21,7,17
2001-01-14T01:00:00Z,12,0,23,18,26,52,7,56,86,0,18,25,0,23,12,52,7,30,48,27,51,13,8,20,22,18,44,18,9,20
2001-01-14T02:00:00Z,8,0,22,16,23,21,8,47,70,0,18,22,0,22,13,49,8,26,36,23,47,13,8,13,22,18,31,20,10,34
2001-01-14T03:00:00Z,8,0,17,14,18,16,5,46,62,0,17,20,0,17,12,42,8,22,35,18,43,13,8,9,16,17,29,18,7,34
2001-01-14T04:00:00Z,3,0,16,16,17,13,7,43,69,0,14,17,0,17,12,22,7,13,38,16,34,10,9,8,17,18,27,17,5,26
2001-01-14T05:00:00Z,4,0,14,13,16,14,8,30,39,0,16,17,0,16,12,23,7,20,31,14,35,16,10,5,17,18,10,18,7,17
2001-01-14T06:00:00Z,7,0,14,14,16,8,10,22,26,0,13,17,0,14,12,21,8,20,29,14,36,12,9,10,17,18,13,17,5,22
2001-01-14T07:00:00Z,14,0,14,14,16,10,10,20,16,0,13,20,0,16,10,13,8,12,34,17,39,12,9,9,16,17,25,18,5,22
2001-01-14T08:00:00Z,14,0,16,16,18,13,10,8,12,0,14,18,0,16,10,13,9,13,59,16,30,13,9,18,14,16,38,13,7,43
2001-01-14T09:00:00Z,29,0,20,16,21,22,10,20,20,0,17,21,0,20,13,14,12,14,30,18,25,17,10,18,14,16,51,12,9,30
2001-01-14T10:00:00Z,4,0,25,18,22,18,18,250,42,0,14,17,0,18,13,21,14,10,18,18,29,17,9,17,16,16,56,13,10,16
2001-01-14T11:00:00Z,10,0,20,46,22,17,14,92,46,0,13,17,0,18,13,14,10,9,17,20,36,20,7,18,10,17,51,14,7,20
2001-01-14T12:00:00Z,7,0,18,29,21,21,12,203,57,0,12,20,0,17,12,20,8,9,21,17,42,20,10,12,7,17,16,22,7,14
2001-01-14T13:00:00Z,16,0,18,26,18,18,22,14,30,0,13,18,0,17,16,17,10,10,17,18,34,20,12,13,12,14,20,20,9,7
2001-01-14T14:00:00Z,13,0,21,46,20,21,16,33,55,0,12,20,0,16,17,14,13,10,20,20,22,21,16,10,14,17,35,21,12,16
2001-01-14T15:00:00Z,17,0,21,36,20,18,29,36,65,0,10,17,0,18,16,12,13,13,27,22,25,16,14,1,18,18,42,21,16,16
2001-01-14T16:00:00Z,18,0,20,20,16,16,26,70,92,0,12,16,0,13,20,12,13,9,29,22,30,16,4,4,23,21,33,22,27,14
2001-01-14T17:00:00Z,14,0,18,16,20,23,29,70,100,0,13,21,0,18,23,12,16,10,47,26,34,20,5,10,25,26,29,21,25,16
2001-01-14T18:00:00Z,10,0,22,14,25,13,46,74,90,0,13,23,0,22,23,25,17,9,64,30,40,21,7,13,23,26,27,20,27,20
2001-01-14T19:00:00Z,13,0,30,14,25,12,21,79,101,0,16,23,0,25,17,34,14,9,75,29,57,20,7,14,26,27,23,22,14,17
2001-01-14T20:00:00Z,9,0,33,12,26,13,18,74,105,0,17,26,0,27,18,13,12,12,111,40,51,17,7,14,26,30,17,23,8,22
2001-01-14T21:00:00Z,8,0,23,16,26,12,12,44,70,0,17,25,0,27,16,10,12,10,127,38,57,13,7,16,25,26,17,22,8,22
2001-01-14T22:00:00Z,8,0,29,16,27,16,12,14,21,0,18,25,0,29,14,9,12,9,91,39,43,14,7,17,26,23,21,25,13,23
2001-01-14T23:00:00Z,7,0,29,14,27,18,10,12,14,0,18,27,0,29,14,13,12,7,47,42,47,16,9,18,29,21,18,26,13,21
2001-01-15T00:00:00Z,5,0,27,17,25,14,16,14,27,0,18,25,0,25,16,9,9,14,29,29,43,18,10,17,26,20,16,25,14,20
2001-01-15T01:00:00Z,4,0,23,18,22,13,14,14,22,0,21,21,0,22,17,9,10,12,22,25,44,17,12,17,25,23,17,26,13,17
2001-01-15T02:00:00Z,3,0,22,22,22,10,16,40,40,0,21,21,0,22,17,10,10,20,14,25,39,17,13,21,25,23,18,23,14,18
2001-01-15T03:00:00Z,3,0,22,22,22,7,17,30,47,0,21,20,0,22,17,12,10,13,17,25,4,18,13,18,25,21,25,20,16,18
2001-01-15T04:00:00Z,4,0,20,22,25,4,23,26,35,0,21,21,0,22,16,14,9,16,17,26,16,17,13,21,23,20,22,21,20,20
2001-01-15T05:00:00Z,7,0,35,22,23,5,20,34,42,0,20,22,0,23,17,16,12,10,9,31,14,20,16,21,23,20,20,20,20,16
2001-01-15T06:00:00Z,23,0,17,22,25,8,22,47,60,0,20,22,0,23,16,18,12,14,9,33,20,25,14,20,25,20,25,22,17,18
2001-01-15T07:00:00Z,75,0,27,27,29,16,29,46,78,0,20,23,0,23,18,25,12,10,12,38,26,22,14,23,31,22,35,29,23,22
2001-01-15T08:00:00Z,56,0,29,29,34,26,35,55,98,0,20,29,0,27,20,29,14,17,14,38,35,26,14,27,31,23,48,35,22,25
2001-01-15T09:00:00Z,44,0,34,33,40,44,43,99,143,0,20,33,0,33,20,31,16,20,17,51,38,29,17,26,26,22,48,0,26,34
2001-01-15T10:00:00Z,30,0,42,29,43,75,44,116,163,0,22,35,0,36,17,30,16,16,20,68,40,27,17,25,29,25,47,0,21,29
2001-01-15T11:00:00Z,21,0,49,39,0,68,61,122,139,0,23,34,0,39,17,29,16,14,17,82,44,29,16,26,27,27,57,0,22,26
2001-01-15T12:00:00Z,20,0,47,48,0,61,35,109,133,0,23,33,0,40,20,29,17,14,21,83,0,36,14,26,29,27,51,0,21,31
2001-01-15T13:00:00Z,20,0,47,43,0,42,42,22,60,0,26,33,0,35,21,29,22,12,26,52,0,36,14,29,29,27,61,0,22,35
2001-01-15T14:00:00Z,23,0,43,27,0,48,55,27,48,0,29,33,0,36,25,29,39,9,42,51,0,36,14,87,34,26,61,0,23,34
2001-01-15T15:00:00Z,25,0,61,31,0,77,49,25,44,0,33,35,0,42,26,27,29,10,33,74,0,35,14,40,46,25,60,0,27,33
2001-01-15T16:00:00Z,23,0,51,31,0,111,46,29,59,0,42,38,0,44,29,30,25,16,51,77,0,33,16,34,42,38,47,0,31,30
2001-01-15T17:00:00Z,20,0,40,31,0,78,47,27,64,0,31,39,0,39,34,29,25,17,57,72,0,35,18,35,35,51,39,0,33,34
2001-01-15T18:00:00Z,20,0,46,31,0,114,44,34,51,0,35,44,0,42,36,31,26,20,22,65,0,36,23,33,36,56,36,0,35,42
2001-01-15T19:00:00Z,23,0,62,33,0,129,42,34,46,0,36,72,0,46,35,31,31,14,18,52,42,36,23,21,36,44,34,0,34,43
2001-01-15T20:00:00Z,23,0,64,36,0,126,43,30,42,0,34,75,0,47,33,35,26,18,25,69,46,39,26,21,38,48,36,0,33,38
2001-01-15T21:00:00Z,21,0,61,40,0,100,52,35,51,0,38,59,0,44,31,39,25,23,39,62,36,35,25,25,36,42,35,0,27,39
2001-01-15T22:00:00Z,22,0,60,42,0,87,40,33,46,0,42,52,0,40,30,33,30,20,38,53,36,31,26,26,35,34,38,0,25,38
2001-01-15T23:00:00Z,20,0,56,26,0,83,70,23,30,0,39,53,0,36,29,35,27,20,39,48,35,29,26,17,29,34,44,0,25,33
2001-01-16T00:00:00Z,21,0,47,33,0,75,66,33,33,0,36,48,0,31,29,33,23,21,34,43,29,34,25,20,25,38,31,0,26,30
