,"(-1.485153, 53.55593)","(-1.510436, 53.56292)","(-5.928833, 54.59965)","(0.184806, 51.46603)","(-3.17625, 51.48178)","(-0.125889, 51.52229)","(-7.329115, 55.001225)","(-2.334139, 53.48481)","(-4.255161, 55.85773)","(-3.704399, 56.010319)","(-1.325283, 51.571078)","(-0.131931, 51.49467)","(-0.213492, 51.52105)","(-1.752006, 53.40337)","(-1.533119, 52.28881)","(-1.546472, 53.80378)","(-1.133006, 52.631348)","(0.18125, 50.7937)","(-2.237881, 53.48152)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(-1.146447, 52.95473)","(-0.885933, 52.27349)","(-4.691462, 51.781784)","(0.634889, 51.45617)","(-1.473306, 53.37772)","(-1.395778, 50.90814)","(0.317969, 51.47707)","(0.290917, 52.2985)"
2002-04-14T05:00:00Z,8,0,3,5,3,21,8,3,3,0,3,21,3,2,5,11,5,2,8,5,21,3,16,0,0,10,5,5,0,0
2002-04-14T06:00:00Z,8,0,3,5,3,13,8,3,3,0,4,11,3,3,5,11,5,2,8,5,13,0,16,0,0,9,5,3,0,0
2002-04-14T07:00:00Z,8,0,3,27,3,13,11,5,5,0,4,8,5,2,5,11,5,2,11,5,11,0,19,3,0,4,5,3,0,0
2002-04-14T08:00:00Z,8,0,3,8,5,11,11,8,5,0,7,5,8,2,5,8,5,2,13,5,11,0,11,5,0,5,5,5,5,4
2002-04-14T09:00:00Z,8,0,3,5,3,16,8,11,5,0,5,5,11,2,8,5,5,3,16,5,8,0,11,11,0,16,5,5,11,18
2002-04-14T10:00:00Z,8,0,3,5,11,8,5,3,5,0,3,3,8,2,8,5,3,4,8,5,5,0,5,3,0,20,5,3,8,13
2002-04-14T11:00:00Z,8,0,3,5,8,8,5,5,5,0,3,3,3,4,3,8,3,4,11,5,5,0,5,5,0,14,5,5,5,7
2002-04-14T12:00:00Z,11,0,3,5,5,5,8,3,5,0,4,0,3,2,0,11,8,7,8,61,3,0,5,3,0,8,5,3,5,7
2002-04-14T13:00:00Z,8,0,3,5,3,5,8,3,5,0,2,0,0,4,3,8,5,8,11,29,3,0,8,0,0,6,3,3,0,8
2002-04-14T14:00:00Z,11,0,3,5,3,5,8,0,5,0,3,0,3,3,3,5,5,6,8,8,3,0,5,0,0,3,5,3,3,4
2002-04-14T15:00:00Z,8,0,3,5,3,8,5,0,5,0,2,3,3,2,3,5,5,4,8,5,5,0,5,0,0,2,5,3,3,2
2002-04-14T16:00:00Z,8,0,3,3,3,8,5,0,5,0,3,0,0,2,5,5,11,2,5,5,3,0,5,0,0,2,5,3,0,1
2002-04-14T17:00:00Z,8,0,3,5,5,5,8,0,5,0,2,0,3,2,0,5,13,1,8,5,3,0,5,0,0,4,5,3,0,0
2002-04-14T18:00:00Z,8,0,3,3,3,5,8,0,5,0,2,0,3,1,5,3,8,2,8,5,3,0,8,0,0,1,5,5,0,2
2002-04-14T19:00:00Z,8,0,3,3,3,5,13,0,5,0,2,0,3,1,3,3,3,1,8,5,3,0,5,0,0,3,5,3,0,1
2002-04-14T20:00:00Z,8,0,8,3,3,5,19,0,5,3,2,3,3,1,3,5,3,1,8,5,3,0,5,0,0,6,5,5,0,1
2002-04-14T21:00:00Z,8,0,32,3,3,5,53,0,5,3,2,5,3,1,0,5,3,1,5,5,5,0,8,0,0,9,5,5,0,1
2002-04-14T22:00:00Z,8,0,27,3,3,5,56,0,5,3,1,5,3,1,3,3,3,1,8,5,5,0,5,0,0,6,5,3,0,2
2002-04-14T23:00:00Z,8,0,40,5,0,5,29,0,5,3,1,8,3,2,3,5,3,1,8,5,5,0,8,3,0,4,5,5,3,2
2002-04-15T00:00:00Z,8,0,45,3,0,5,21,3,3,11,1,3,3,1,0,3,3,1,11,3,3,0,5,3,0,5,5,3,5,2
2002-04-15T01:00:00Z,8,0,43,5,0,5,13,3,3,5,0,0,3,2,5,0,3,1,8,3,3,0,5,0,0,5,5,3,3,1
2002-04-15T02:00:00Z,5,0,43,0,3,5,8,3,3,5,1,3,3,2,5,5,3,1,5,3,0,0,5,0,0,6,5,3,3,1
2002-04-15T03:00:00Z,5,0,32,0,3,5,8,3,3,3,1,0,3,3,3,5,0,1,8,3,3,0,5,0,0,10,5,3,5,1
2002-04-15T04:00:00Z,8,0,43,3,3,5,5,5,3,3,1,0,3,3,3,3,3,1,8,3,3,0,5,0,0,10,5,3,5,0
2002-04-15T05:00:00Z,8,0,37,5,3,5,5,3,3,3,1,3,3,3,5,3,3,1,16,3,5,0,8,0,0,10,5,3,8,0
2002-04-15T06:00:00Z,8,0,51,5,3,5,13,5,3,3,1,5,3,4,5,5,3,2,8,3,5,0,8,3,0,10,5,3,11,0
2002-04-15T07:00:00Z,8,0,45,8,3,5,13,5,5,3,2,5,3,4,8,8,5,2,8,3,5,43,11,3,0,14,5,3,5,2
2002-04-15T08:00:00Z,8,0,16,21,3,8,8,3,5,5,3,5,3,4,19,8,8,2,3,3,5,69,19,3,0,12,8,5,13,3
2002-04-15T09:00:00Z,11,0,5,16,3,5,5,3,5,19,3,3,5,4,21,5,8,4,5,3,5,5,29,5,0,66,8,5,29,4
2002-04-15T10:00:00Z,11,0,3,5,3,5,5,3,8,45,3,3,5,3,21,5,11,4,8,5,5,0,27,8,0,25,11,5,5,3
2002-04-15T11:00:00Z,8,0,3,5,5,8,11,0,5,21,3,3,5,2,16,5,11,2,8,3,8,3,27,8,0,22,8,5,5,2
2002-04-15T12:00:00Z,8,0,3,3,5,16,5,0,5,8,2,19,8,3,8,5,11,2,5,27,13,5,24,11,0,22,8,5,3,1
2002-04-15T13:00:00Z,11,0,3,5,19,11,8,0,5,5,2,8,11,2,5,5,11,2,3,51,8,24,27,11,0,11,8,3,3,1
2002-04-15T14:00:00Z,8,0,3,11,8,11,5,0,3,19,2,5,11,2,5,5,8,1,3,35,5,3,24,8,0,9,5,3,8,1
2002-04-15T15:00:00Z,8,0,0,8,0,8,8,0,3,24,2,5,8,3,5,5,5,1,3,40,5,0,24,3,0,3,5,3,3,1
2002-04-15T16:00:00Z,8,0,0,11,0,8,3,3,3,13,2,5,5,2,5,5,8,1,3,51,5,0,19,3,0,0,5,3,3,1
2002-04-15T17:00:00Z,8,0,0,5,0,8,13,3,8,8,2,5,5,2,8,3,5,2,5,40,5,0,16,3,0,3,5,3,3,1
2002-04-15T18:00:00Z,8,0,3,5,3,8,11,3,5,5,2,3,5,1,5,3,5,2,8,24,5,0,13,8,0,4,5,3,3,1
2002-04-15T19:00:00Z,11,0,3,5,5,5,8,3,13,3,0,5,5,1,3,5,16,2,5,24,5,0,13,11,0,4,5,3,5,1
2002-04-15T20:00:00Z,8,0,5,5,5,8,11,5,16,11,0,3,3,1,5,11,8,1,11,19,8,0,11,11,0,6,5,3,5,0
2002-04-15T21:00:00Z,11,0,5,5,5,5,8,8,11,3,2,5,5,1,5,11,5,2,11,11,16,3,13,8,0,5,5,5,5,0
2002-04-15T22:00:00Z,11,0,3,5,5,8,8,11,8,3,3,5,5,1,5,8,8,2,11,8,16,3,19,8,0,5,5,8,5,0
2002-04-15T23:00:00Z,19,0,5,5,5,8,8,21,3,5,3,5,5,1,5,8,11,2,11,3,13,0,19,5,0,6,5,8,8,0
2002-04-16T00:00:00Z,21,0,11,3,3,8,5,21,5,8,3,5,5,1,5,5,8,2,13,5,11,3,13,5,0,6,5,8,5,1
2002-04-16T01:00:00Z,27,0,8,5,3,5,5,11,3,3,2,5,3,2,3,0,0,1,16,5,8,3,11,5,0,8,5,5,5,1
2002-04-16T02:00:00Z,21,0,21,3,3,8,5,11,3,3,3,3,3,1,3,8,8,2,16,5,0,0,8,3,0,25,5,5,5,1
2002-04-16T03:00:00Z,21,0,13,5,3,11,3,8,3,3,3,3,3,1,5,8,5,2,11,5,19,3,11,3,0,21,5,5,5,1
2002-04-16T04:00:00Z,24,0,8,3,3,11,3,8,3,5,4,5,5,2,5,11,8,2,13,5,13,0,13,5,0,19,5,5,13,0
2002-04-16T05:00:00Z,32,0,5,5,3,11,0,11,3,5,4,5,5,2,5,11,8,2,13,5,24,0,21,5,0,10,5,5,19,0
2002-04-16T06:00:00Z,27,0,8,5,5,11,0,16,3,5,3,11,8,2,5,11,11,3,16,5,24,3,27,8,0,15,5,5,21,0
2002-04-16T07:00:00Z,40,0,5,8,8,19,5,16,3,8,3,11,11,1,8,13,13,3,21,5,21,0,32,5,0,22,8,11,21,0
2002-04-16T08:00:00Z,40,0,5,13,0,21,5,16,5,19,4,13,24,10,11,13,16,2,19,5,19,3,24,5,0,23,11,16,19,0
2002-04-16T09:00:00Z,16,0,3,16,0,13,3,5,5,8,4,13,21,38,11,13,27,4,11,8,0,3,45,11,0,16,8,11,24,0
2002-04-16T10:00:00Z,13,0,5,8,0,8,5,5,3,3,3,3,11,6,5,11,13,3,11,5,0,0,48,5,0,11,11,3,13,0
2002-04-16T11:00:00Z,11,0,3,5,0,8,5,3,3,0,2,5,8,6,3,8,8,3,5,5,13,0,32,3,0,8,16,24,5,0
2002-04-16T12:00:00Z,11,0,3,5,0,11,3,5,3,0,1,0,5,10,5,5,5,4,3,11,11,24,16,0,0,9,21,0,8,0
2002-04-16T13:00:00Z,11,0,3,3,0,8,8,3,3,0,0,3,5,9,3,8,5,8,3,40,11,3,16,0,0,0,8,0,5,0
2002-04-16T14:00:00Z,16,0,3,3,0,5,8,3,3,0,0,0,3,2,3,5,3,4,5,37,11,3,8,0,0,10,8,8,3,0
2002-04-16T15:00:00Z,16,0,3,0,0,3,5,0,3,0,0,0,3,1,5,8,3,3,5,32,11,3,8,0,0,20,8,5,3,0
2002-04-16T16:00:00Z,8,0,3,3,0,5,11,3,3,0,0,0,0,2,5,5,3,2,3,11,8,13,11,0,0,7,8,5,11,0
2002-04-16T17:00:00Z,5,0,3,3,0,3,8,3,3,0,0,0,5,1,5,5,3,2,5,13,13,13,8,0,0,7,5,3,32,0
2002-04-16T18:00:00Z,8,0,3,3,0,8,11,3,3,0,0,0,5,1,3,5,3,2,8,8,13,21,3,0,0,6,8,5,11,0
2002-04-16T19:00:00Z,21,0,3,3,0,5,8,3,3,3,0,0,5,4,5,8,3,2,5,8,13,24,5,0,0,1,5,5,5,0
2002-04-16T20:00:00Z,24,0,3,3,0,5,8,5,3,3,0,0,5,3,5,16,5,1,11,8,13,11,8,0,0,0,5,8,3,0
2002-04-16T21:00:00Z,24,0,3,3,0,5,8,13,3,0,1,0,5,4,5,16,8,1,13,5,13,5,8,0,0,0,5,8,3,0
2002-04-16T22:00:00Z,27,0,3,3,0,5,11,11,3,3,1,3,3,4,3,13,8,1,16,5,13,5,11,0,0,0,5,24,0,0
2002-04-16T23:00:00Z,21,0,3,3,0,8,5,8,3,3,0,5,3,6,5,13,5,1,16,5,11,8,13,0,0,0,5,11,3,0
2002-04-17T00:00:00Z,21,0,3,8,0,5,5,8,3,3,0,3,3,4,3,11,5,1,11,8,8,8,8,0,0,1,5,0,3,0
2002-04-17T01:00:00Z,32,0,0,3,0,5,3,8,3,3,0,0,3,3,0,0,5,1,5,5,5,8,8,0,0,0,5,5,0,0
2002-04-17T02:00:00Z,37,0,3,5,0,5,3,5,3,3,0,0,0,4,5,11,5,1,5,5,0,5,11,0,0,0,5,5,5,0
2002-04-17T03:00:00Z,21,0,0,3,0,5,3,5,3,5,0,0,0,4,0,8,5,1,8,5,5,8,11,0,0,0,5,5,0,0
2002-04-17T04:00:00Z,13,0,3,3,0,5,5,8,3,5,0,0,0,4,0,8,5,2,8,5,8,5,8,3,0,0,5,5,0,0
2002-04-17T05:00:00Z,16,0,0,3,0,3,3,11,3,5,0,0,3,4,3,11,5,2,16,5,13,13,13,0,0,1,5,8,13,0
2002-04-17T06:00:00Z,29,0,3,5,0,5,8,16,3,5,2,3,3,4,5,16,11,5,21,5,21,13,13,3,0,1,5,5,11,0
2002-04-17T07:00:00Z,45,0,3,5,0,5,8,13,3,8,3,3,5,4,5,16,13,4,21,16,21,11,11,3,0,2,11,8,8,0
2002-04-17T08:00:00Z,59,0,3,5,0,8,5,19,3,13,9,5,11,20,5,13,11,5,27,13,21,8,19,5,0,1,11,19,5,0
2002-04-17T09:00:00Z,51,0,3,8,0,11,3,11,3,8,8,8,16,25,5,19,11,3,16,5,19,13,13,5,0,27,16,27,5,0
2002-04-17T10:00:00Z,29,0,3,8,0,8,5,5,3,8,7,5,11,24,3,24,5,2,5,5,16,16,11,0,0,83,8,21,11,0
2002-04-17T11:00:00Z,24,0,3,5,0,5,8,5,3,5,3,0,0,8,3,19,8,3,5,13,16,19,5,0,0,34,5,21,19,0
2002-04-17T12:00:00Z,21,0,3,3,0,0,3,3,3,5,6,0,0,10,5,13,8,2,0,11,16,19,5,0,0,16,5,8,5,0
2002-04-17T13:00:00Z,16,0,3,3,11,0,5,3,3,3,6,0,3,6,3,11,5,8,0,11,13,8,8,0,0,4,8,11,0,0
2002-04-17T14:00:00Z,19,0,3,3,11,5,5,11,0,3,3,0,3,9,5,11,5,6,8,16,16,8,8,0,0,8,8,5,0,2
2002-04-17T15:00:00Z,29,0,3,3,8,5,5,11,3,11,2,0,3,12,5,13,8,4,8,19,13,8,8,0,0,5,11,5,0,2
2002-04-17T16:00:00Z,37,0,5,3,11,3,8,8,3,8,1,0,0,7,5,13,3,6,13,11,13,8,11,0,0,1,8,11,0,2
2002-04-17T17:00:00Z,29,0,5,3,8,5,5,11,3,5,1,0,3,2,5,13,3,4,8,5,13,3,8,0,0,0,11,3,5,4
2002-04-17T18:00:00Z,32,0,5,3,5,5,5,8,3,5,2,0,5,6,3,13,3,6,11,5,11,8,5,0,0,3,16,5,3,3
2002-04-17T19:00:00Z,35,0,5,3,5,5,8,5,3,11,1,0,5,5,3,13,3,12,5,5,13,8,8,3,0,0,11,3,0,2
2002-04-17T20:00:00Z,24,0,8,8,5,5,5,3,8,11,0,0,3,8,3,48,3,7,5,5,11,11,8,3,0,1,8,0,0,2
2002-04-17T21:00:00Z,19,0,8,5,5,5,8,3,5,8,0,0,0,6,3,40,5,5,5,5,8,19,5,3,0,1,5,3,0,1
2002-04-17T22:00:00Z,21,0,5,5,5,5,8,8,5,8,1,0,0,3,8,13,0,2,8,5,8,11,3,0,0,3,5,5,3,1
2002-04-17T23:00:00Z,24,0,5,5,5,5,3,13,5,5,1,0,0,6,5,11,5,1,13,5,8,11,5,3,0,4,5,5,3,1
2002-04-18T00:00:00Z,16,0,3,5,5,3,3,13,3,3,0,0,3,5,3,11,5,1,5,5,5,3,5,3,0,3,5,0,0,1
2002-04-18T01:00:00Z,13,0,3,3,5,5,3,8,5,5,0,0,3,4,0,0,0,1,11,8,3,5,0,3,0,3,5,5,3,1
2002-04-18T02:00:00Z,11,0,3,5,5,3,8,5,5,8,0,0,3,1,3,8,3,1,5,5,0,5,5,3,0,0,5,3,3,0
2002-04-18T03:00:00Z,8,0,3,5,5,5,5,3,8,5,0,0,3,2,3,8,3,0,5,8,3,3,13,3,0,5,5,3,0,1
2002-04-18T04:00:00Z,8,0,3,3,3,3,3,3,5,3,0,0,3,1,3,5,3,1,5,5,5,5,5,3,0,1,5,3,3,0
2002-04-18T05:00:00Z,8,0,3,5,3,5,5,0,3,3,0,0,3,1,3,5,3,4,5,5,11,8,5,3,0,0,5,3,5,0
2002-04-18T06:00:00Z,8,0,3,3,5,3,3,3,3,3,0,0,3,1,3,5,3,4,5,5,16,11,5,3,0,1,8,5,3,1
2002-04-18T07:00:00Z,8,0,3,3,5,5,5,3,3,3,0,0,5,2,3,8,3,3,5,5,16,8,5,3,0,3,5,3,11,1
2002-04-18T08:00:00Z,8,0,8,3,5,3,5,3,3,3,2,0,8,0,3,8,3,2,5,5,16,5,11,3,0,0,5,5,5,1
2002-04-18T09:00:00Z,8,0,5,3,5,5,0,3,5,3,1,0,8,0,0,5,5,1,3,5,13,3,13,3,0,0,5,8,3,1
2002-04-18T10:00:00Z,5,0,3,3,3,3,5,3,5,0,3,0,8,2,0,5,3,1,5,5,13,3,11,3,0,0,8,8,13,1
2002-04-18T11:00:00Z,5,0,3,3,5,3,5,3,3,3,3,0,5,2,0,5,3,1,0,5,16,0,13,3,0,1,5,5,3,0
2002-04-18T12:00:00Z,5,0,3,3,3,3,5,3,3,3,1,0,5,1,5,5,3,2,5,5,13,0,11,3,0,0,5,5,0,0
2002-04-18T13:00:00Z,3,0,3,3,3,3,5,3,3,5,0,0,5,1,3,5,3,2,5,5,13,0,5,3,0,1,5,5,8,0
2002-04-18T14:00:00Z,5,0,3,3,3,3,5,5,3,5,0,0,5,2,3,5,3,3,5,5,13,0,8,3,0,2,5,8,3,0
2002-04-18T15:00:00Z,5,0,3,3,5,3,8,3,3,5,0,0,3,1,3,8,3,4,3,5,13,3,5,3,0,0,5,8,0,0
2002-04-18T16:00:00Z,5,0,5,3,3,3,5,0,3,5,0,0,3,1,3,5,3,2,5,5,5,3,5,3,0,0,5,16,3,0
2002-04-18T17:00:00Z,5,0,3,5,3,5,11,8,13,5,0,0,3,1,5,5,3,2,5,5,3,5,13,3,0,0,5,3,0,0
2002-04-18T18:00:00Z,8,0,3,3,3,3,11,3,8,3,0,0,3,1,3,5,0,2,5,5,13,11,5,3,0,0,5,5,0,0
2002-04-18T19:00:00Z,5,0,5,3,3,3,11,3,5,5,0,0,3,2,0,5,3,1,3,5,16,16,13,3,0,1,5,5,0,0
2002-04-18T20:00:00Z,5,0,5,3,3,5,13,3,3,37,0,0,3,2,0,5,3,2,8,5,13,5,11,3,0,1,5,5,3,0
2002-04-18T21:00:00Z,5,0,5,3,3,5,8,3,3,19,2,0,3,2,3,5,3,1,5,5,13,5,19,0,0,11,5,5,0,0
2002-04-18T22:00:00Z,5,0,11,3,3,5,16,5,3,5,3,0,3,1,5,5,3,1,8,5,13,5,13,3,0,4,5,11,0,0
2002-04-18T23:00:00Z,3,0,11,3,3,5,11,5,3,5,2,0,3,2,3,5,3,2,5,5,8,5,11,0,0,0,5,13,3,0
2002-04-19T00:00:00Z,5,0,19,3,3,5,11,5,5,3,2,0,3,1,3,5,3,2,8,3,5,3,8,0,0,0,5,5,0,0
2002-04-19T01:00:00Z,5,0,24,3,3,5,5,5,5,3,2,0,3,2,3,0,3,2,5,3,5,0,5,0,0,0,5,5,5,0
2002-04-19T02:00:00Z,8,0,21,3,3,5,5,3,5,3,2,0,3,2,5,5,3,1,11,3,0,0,3,0,0,3,5,5,0,0
2002-04-19T03:00:00Z,8,0,11,3,5,5,3,3,5,3,2,0,3,1,5,5,3,1,11,3,5,0,5,0,0,1,5,5,0,0
2002-04-19T04:00:00Z,8,0,21,3,5,5,3,3,5,3,2,0,3,1,3,5,5,2,11,3,5,5,8,0,0,0,11,8,0,0
2002-04-19T05:00:00Z,11,0,11,3,5,5,5,5,5,3,2,0,3,1,3,5,8,2,8,3,11,13,3,3,0,0,13,5,0,1
2002-04-19T06:00:00Z,11,0,19,3,5,8,5,5,5,5,2,3,3,2,5,8,5,2,5,5,16,3,11,3,0,0,16,5,3,1
2002-04-19T07:00:00Z,16,0,32,3,8,8,16,8,5,8,2,3,5,5,5,13,5,2,11,5,13,8,13,5,0,5,13,3,5,1
2002-04-19T08:00:00Z,21,0,29,3,8,8,13,8,8,48,2,5,5,6,8,11,8,1,19,5,11,24,21,8,0,10,13,5,5,1
2002-04-19T09:00:00Z,21,0,16,5,5,5,11,8,5,13,1,3,5,7,16,8,21,2,13,19,11,35,24,5,0,8,16,5,5,2
2002-04-19T10:00:00Z,29,0,16,3,5,0,5,5,5,16,2,0,8,7,21,8,24,2,8,29,8,29,27,8,0,4,37,3,5,1
2002-04-19T11:00:00Z,122,0,11,3,0,0,5,3,5,27,2,0,11,7,16,8,27,2,5,16,3,35,24,8,0,1,64,5,5,2
2002-04-19T12:00:00Z,74,0,8,3,0,5,3,3,3,40,3,0,8,7,11,3,21,2,5,59,3,24,19,8,0,0,53,3,5,5
2002-04-19T13:00:00Z,29,0,5,3,0,5,3,0,3,21,4,0,8,6,13,3,13,4,3,85,3,8,19,16,0,0,43,3,5,5
2002-04-19T14:00:00Z,32,0,3,3,0,5,3,3,5,8,4,0,8,8,11,13,8,2,5,80,3,5,19,11,0,3,35,8,0,3
2002-04-19T15:00:00Z,24,0,3,5,0,5,5,3,3,8,5,5,8,12,8,21,11,1,5,53,3,3,16,8,0,1,35,5,0,1
2002-04-19T16:00:00Z,27,0,3,5,0,5,8,3,3,5,6,3,8,6,5,37,19,1,5,27,3,3,16,11,0,0,40,3,0,2
2002-04-19T17:00:00Z,29,0,3,3,0,5,8,5,3,3,8,0,8,4,8,35,16,2,3,11,3,5,16,13,0,0,51,5,3,4
2002-04-19T18:00:00Z,40,0,3,3,3,5,5,5,5,3,5,0,8,4,11,32,13,1,3,5,3,16,24,8,0,3,51,5,5,3
2002-04-19T19:00:00Z,59,0,3,3,3,5,8,5,3,3,4,3,5,6,8,27,11,1,3,3,3,13,19,8,0,1,29,8,8,5
2002-04-19T20:00:00Z,82,0,3,5,5,5,11,5,3,3,4,3,5,11,5,27,11,1,5,3,5,16,19,8,0,0,19,5,11,3
2002-04-19T21:00:00Z,56,0,3,5,5,13,8,8,3,3,6,3,8,8,5,19,8,1,13,3,8,8,13,8,0,0,16,11,11,2
2002-04-19T22:00:00Z,48,0,3,5,5,8,8,13,3,3,5,5,8,12,5,21,8,1,11,5,13,13,11,5,0,0,13,19,11,1
2002-04-19T23:00:00Z,35,0,3,5,5,11,5,11,3,3,5,8,8,7,5,29,5,1,13,8,16,5,11,5,0,0,8,3,8,1
2002-04-20T00:00:00Z,19,0,3,5,5,11,3,11,3,3,4,8,13,6,8,35,5,1,13,5,11,3,11,3,0,0,8,5,8,1
2002-04-20T01:00:00Z,16,0,3,3,3,16,3,8,3,3,4,8,16,5,8,0,0,1,16,5,13,5,13,5,0,8,8,5,8,1
2002-04-20T02:00:00Z,16,0,3,3,3,16,3,11,3,3,5,8,16,5,8,37,5,2,13,5,0,5,13,5,0,8,13,3,11,1
2002-04-20T03:00:00Z,19,0,3,3,3,16,3,8,5,8,4,13,16,5,8,35,5,2,16,5,13,5,8,5,0,4,13,5,11,1
2002-04-20T04:00:00Z,24,0,3,5,3,13,3,8,3,3,4,16,19,4,8,32,5,2,13,3,11,5,11,5,0,2,11,5,13,1
2002-04-20T05:00:00Z,43,0,3,5,0,11,3,8,3,3,5,11,19,6,8,32,5,2,11,3,13,5,13,5,0,1,11,8,11,1
2002-04-20T06:00:00Z,48,0,3,5,5,13,3,8,3,3,5,11,19,6,8,35,5,8,13,3,13,8,11,8,0,2,13,8,11,1
2002-04-20T07:00:00Z,29,0,3,11,5,11,5,8,3,3,5,11,19,12,8,51,5,8,16,5,16,11,13,5,0,8,16,8,11,1
2002-04-20T08:00:00Z,29,0,3,11,3,13,3,8,5,8,7,11,24,12,8,43,5,7,13,24,13,16,16,5,0,16,16,13,53,2
2002-04-20T09:00:00Z,24,0,3,8,3,11,5,5,3,0,5,5,16,15,8,37,5,5,19,27,11,11,13,5,0,9,11,19,27,1
2002-04-20T10:00:00Z,16,0,3,11,5,8,5,16,3,0,5,5,16,9,8,13,5,5,19,16,8,8,24,5,0,6,11,8,11,2
2002-04-20T11:00:00Z,16,0,3,11,5,8,5,5,3,0,4,5,13,8,5,11,3,4,8,21,5,8,11,5,0,5,21,5,19,1
2002-04-20T12:00:00Z,24,0,3,11,0,8,8,3,3,0,4,3,8,9,3,11,3,6,5,19,5,3,8,5,0,8,5,5,16,1
2002-04-20T13:00:00Z,13,0,5,13,3,8,8,0,3,0,2,0,8,8,3,11,3,4,5,13,5,3,11,3,0,11,5,8,19,1
2002-04-20T14:00:00Z,13,0,3,21,0,8,8,5,3,0,1,3,8,7,3,8,5,4,3,8,5,3,8,3,0,15,5,5,11,1
2002-04-20T15:00:00Z,16,0,3,40,0,8,11,5,3,0,0,0,8,9,3,8,3,7,5,8,0,0,8,3,0,15,5,3,13,2
2002-04-20T16:00:00Z,13,0,3,43,0,5,11,3,3,0,0,0,5,8,3,8,3,5,8,8,5,0,5,0,0,16,5,8,13,4
2002-04-20T17:00:00Z,11,0,3,5,0,5,8,5,3,0,0,0,8,5,3,8,3,5,5,5,5,0,5,0,0,6,5,5,11,3
2002-04-20T18:00:00Z,11,0,3,3,0,5,8,5,3,0,0,0,8,7,3,8,3,3,5,5,8,0,5,0,0,2,5,5,5,3
2002-04-20T19:00:00Z,11,0,3,3,8,5,11,8,3,0,0,0,8,8,3,8,3,2,8,8,8,3,8,0,0,4,5,5,5,3
2002-04-20T20:00:00Z,16,0,3,3,5,5,11,8,5,0,0,3,5,9,5,11,3,2,8,5,5,3,5,0,0,4,3,8,5,4
2002-04-20T21:00:00Z,19,0,3,3,5,5,11,3,3,0,0,0,5,12,3,11,3,2,5,5,3,3,11,0,0,1,5,5,3,5
2002-04-20T22:00:00Z,13,0,3,3,3,5,8,5,3,0,1,3,5,15,3,11,0,2,5,5,5,3,5,0,0,0,5,8,0,3
2002-04-20T23:00:00Z,13,0,3,3,3,5,5,5,3,0,3,0,5,6,5,13,3,4,8,8,11,3,8,0,0,2,5,8,3,2
2002-04-21T00:00:00Z,24,0,3,3,3,5,5,11,3,0,3,0,3,5,5,13,3,4,8,8,11,3,5,0,0,5,5,8,0,2
2002-04-21T01:00:00Z,21,0,5,0,3,5,5,5,3,0,2,0,3,8,5,0,3,6,5,8,5,3,5,8,0,6,8,5,0,1
2002-04-21T02:00:00Z,24,0,3,3,3,5,5,3,3,0,2,0,0,8,5,16,3,4,8,8,0,3,3,5,0,1,5,5,0,2
2002-04-21T03:00:00Z,16,0,3,3,5,5,5,3,3,0,3,0,3,8,5,19,5,4,5,5,3,3,8,3,0,4,5,5,0,2
2002-04-21T04:00:00Z,11,0,3,3,5,5,5,3,3,0,3,0,3,8,8,13,5,5,5,8,5,3,8,0,0,4,5,5,0,1
2002-04-21T05:00:00Z,8,0,3,3,5,5,5,5,3,0,3,0,3,6,8,11,3,7,3,5,5,3,8,0,0,6,5,5,0,3
2002-04-21T06:00:00Z,8,0,3,5,5,5,5,3,3,0,4,0,3,4,8,11,3,7,5,5,8,3,8,0,0,10,5,8,3,4
2002-04-21T07:00:00Z,3,0,5,5,5,5,5,3,3,0,6,0,8,4,8,11,3,12,8,5,8,3,8,5,0,8,5,11,16,4
2002-04-21T08:00:00Z,5,0,5,5,8,8,5,5,3,0,11,3,11,4,19,11,5,16,5,3,11,3,11,13,0,5,8,27,40,5
2002-04-21T09:00:00Z,13,0,5,5,5,8,8,8,3,0,10,3,11,6,16,11,13,14,3,3,11,0,8,8,0,3,5,32,11,8
2002-04-21T10:00:00Z,16,0,5,5,5,5,8,8,3,0,7,0,8,7,13,11,13,10,8,3,8,0,16,5,0,4,5,5,5,7
2002-04-21T11:00:00Z,27,0,5,5,3,5,8,8,3,0,5,0,3,7,8,13,8,10,5,0,5,0,16,3,0,11,11,5,8,4
2002-04-21T12:00:00Z,27,0,5,3,3,5,5,8,3,0,2,3,5,9,8,11,8,11,8,3,8,0,11,3,0,18,11,5,3,3
2002-04-21T13:00:00Z,16,0,5,3,0,5,8,5,3,0,2,0,5,4,5,13,3,7,13,5,5,3,11,0,0,18,11,5,0,2
2002-04-21T14:00:00Z,13,0,3,3,0,3,8,5,3,0,2,0,5,4,3,11,3,5,13,5,8,3,11,0,0,13,5,3,0,2
2002-04-21T15:00:00Z,8,0,3,0,0,3,8,5,3,0,2,0,3,4,3,8,3,5,13,8,8,3,8,0,0,14,8,5,3,2
2002-04-21T16:00:00Z,8,0,3,0,0,3,8,3,3,0,2,0,3,4,3,5,3,4,11,5,5,3,5,0,0,14,8,5,0,1
2002-04-21T17:00:00Z,8,0,3,0,0,0,8,5,3,0,2,0,3,4,5,8,3,5,13,5,8,3,11,0,0,10,8,5,0,1
